ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.39903789993696576,0.22857142857142856,-0.3990378999369658,,-0.6429067947968663,,SQQQ,65,35,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,LINEARREG_INTERCEPT_1000,gross,-0.47556932483545006,99508.06405763852,0.006698852311487492,0.21563154867567239,-0.4447587868240611,0.6963930220873005,4.76276147713835,1037,False,False,False
-0.4098547310253344,0.24615384615384617,-0.4098547310253343,,-0.6603342476928962,,CORN,65,65,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX,gross,0.02422390372628318,872795.7930228637,0.09216745187340578,0.5182211115403168,-0.43314053607450886,0.8573163600218698,15.407260746601366,6499,False,True,True
-0.49227200215104777,0.18461538461538463,-0.4922720021510478,,-0.7931201901402346,,XLV,65,65,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MININDEX,gross,-0.38093888272679677,731372.2724988186,0.07082935748422543,0.4132959063277527,-0.420424125342839,0.8495424346119039,15.769979764024049,6652,False,True,True
-0.5117291697256685,0.09433962264150944,-0.5117291697256685,,-0.8244684536590656,,SQQQ,65,53,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MIDPOINT_1000,gross,-0.4672917098657868,33671.15666311458,-0.008616868357624458,0.1361821953465527,-0.45780266432693023,0.6963836038951816,8.80719705702786,1892,False,False,True
-0.5139800393465589,0.2,-0.5139800393465588,,-0.8280949246626993,,TLT,65,65,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TSF_9,gross,-0.010199152735233356,187642.80955416532,0.014709137262410533,0.27175968897100305,-0.4616832585857398,0.9975640052349414,260.738076426136,55025,False,False,True
-0.5321308843812755,0.11320754716981132,-0.5321308843812755,,-0.8573385168276731,,SQQQ,65,53,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MIDPRICE_1000,gross,-0.4578169323844205,47149.38081029169,-0.006463577054257919,0.14521781480504117,-0.4545171725969723,0.6963930220873005,8.46581445239475,1818,False,False,True
-0.5590604173005537,0.08620689655172414,-0.5590604173005537,,-0.9007258233898937,,SQQQ,65,58,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,EMA_1000,gross,-0.4498833297239898,69844.65286155493,-0.0016059593207990552,0.17019375931219075,-0.4506758538818923,0.6963930220873005,10.05419184895159,2153,False,False,True
-0.5602456290190843,0.16923076923076924,-0.5602456290190841,,-0.9026353679901348,,IEF,65,65,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TAN,gross,-0.24168631135467408,-35363.72457917561,-0.0430823200236747,0.04879273069980486,-0.5223519178435834,0.9942256931127714,234.47058156964377,49484,False,True,True
-0.5704993362494318,0.09090909090909091,-0.5704993362494318,,-0.9191555482820057,,SQQQ,65,55,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TRIMA_1000,gross,-0.3957086453316154,51319.24842762009,-0.001890385750017686,0.19248567556516638,-0.43986263311354906,0.6963930220873005,8.849869882606999,1899,False,False,True
-0.5848300283033683,0.16923076923076924,-0.5848300283033683,,-0.942244330818884,,SQQQ,65,65,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,STOCHF,gross,-0.13815333493440876,80202.0114912492,-0.013123888885874036,0.11246319722303039,-0.5078104662299741,0.9981671279922766,402.74849852844636,84977,False,False,True
