ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.16099117937024346,0.26153846153846155,-0.16099117937024346,,-0.47112954679904473,,UNG,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,HT_TRENDMODE,gross,-0.22812645606849985,13664257.629074227,0.059308649468366614,0.3889127667929488,-0.583724039657914,0.7300305775749982,25.658461148433048,35476,False,False,True
-0.20366392170940276,0.27692307692307694,-0.20366392170940276,,-0.5960083745557193,,XLRE,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,MAXINDEX,gross,-0.15064150299226586,6797635.365999115,0.056986476749929856,0.4184943047053815,-0.5676939847259982,0.8612950988788084,7.486850111455842,10261,False,True,True
-0.22244422772083514,0.24615384615384617,-0.22244422772083514,,-0.6509676406131795,,VXX,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,MININDEX,gross,-0.14502620536149904,5781785.573117188,0.05800115659246918,0.4165588513368839,-0.5897641692940829,0.8516262323981391,7.983977617860084,10941,False,True,True
-0.27433685845242095,0.09230769230769231,-0.27433685845242095,,-0.8028278337890862,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,MIDPRICE_200,gross,-0.16954833977715178,459158.2000942943,0.0009690885842653617,0.19046252772949257,-0.6313437348372253,0.9589263985086708,13.969125229256267,9763,False,False,True
-0.27488167613296066,0.12307692307692308,-0.27488167613296066,,-0.8044222050330564,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,MIDPOINT_200,gross,-0.18215657547585312,314393.99733097455,-0.005348158594390201,0.17191483948559888,-0.6405120229768443,0.9589216576878385,13.942287826379212,9706,False,False,True
-0.28248151879557126,0.13846153846153847,-0.28248151879557126,,-0.8266626187214698,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,HT_PHASOR,gross,-0.11919908398235056,655265.6491676565,0.0005638498643370694,0.20335851558237772,-0.6266715509631886,0.9934073529320303,106.85706631997168,73237,False,False,True
-0.29597639733561903,0.1076923076923077,-0.2959763973356191,,-0.8661544470039328,,VXX,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,T3_200,gross,-0.25459232992908837,99342.11604254163,-0.012381060277841803,0.10359899518697714,-0.6179311838877136,0.7540118562763828,10.500990869505696,7393,False,False,True
-0.3014126256598742,0.09230769230769231,-0.3014126256598742,,-0.8820631930403374,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,TRIMA_200,gross,-0.18630222346437098,125180.45872205534,-0.012209010605081198,0.136576011332166,-0.643386979945061,0.9590019760460639,14.66398360668301,10232,False,False,True
-0.3026193075181588,0.12307692307692308,-0.3026193075181588,,-0.8855944640034306,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,T3_21,gross,-0.2842668513119882,-182257.74211042916,-0.046503052845301575,0.005027455711159204,-0.6815976910034828,0.9752775734951139,48.130532003929,33066,False,False,True
-0.3098201146645059,0.06153846153846154,-0.3098201146645059,,-0.906667127864373,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,LINEARREG_ANGLE,gross,-0.2656067283525708,-200392.61340137027,-0.045495376919707134,0.02439445739430615,-0.6898812947502379,0.9973187211287581,35.07202802603735,24086,False,False,True
-0.3098201146645059,0.06153846153846154,-0.3098201146645059,,-0.906667127864373,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,LINEARREG_SLOPE,gross,-0.2656067283525708,-200392.61340137027,-0.045495376919707134,0.02439445739430615,-0.6898812947502379,0.9973187211287581,35.07202802603735,24086,False,False,True
-0.3134704070644527,0.09230769230769231,-0.3134704070644527,,-0.9173494559943874,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,MA_200,gross,-0.18950102647850112,148373.896650891,-0.012779006794356628,0.131449866234072,-0.6454009800873248,0.9590019760460639,15.663291110348036,10882,False,False,True
-0.3134704070644527,0.09230769230769231,-0.3134704070644527,,-0.9173494559943874,,SQQQ,65,65,8.563997262149213,False,False,False,False,0,False,us_etfs,1d,SMA_200,gross,-0.18950102647850112,148373.896650891,-0.012779006794356628,0.131449866234072,-0.6454009800873248,0.9590019760460639,15.663291110348036,10882,False,False,True
