ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.3722035653265718,0.2,-0.3722035653265718,0.0,-0.5996728662462193,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MININDEX,gross,-0.5173284261950686,88541.34252528052,0.09075112459685754,0.49408899584171245,-0.3384585009985657,0.846656674692562,15.887330034366679,1031,False,True,True
-0.49494726298529523,0.2,-0.49494726298529523,0.0,-0.7974304157314963,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,COS,gross,-0.22927790204391027,24523.15249423569,0.013809421930417898,0.14941353194188764,-0.4392138600531581,0.9941963357539898,276.8802580577114,8989,False,True,True
-0.49621796437214316,0.0,-0.49621796437214316,0.0,-0.7994776963429153,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,EMA_200,gross,-0.2524436843484829,33559.8957610951,0.036676247197069675,0.30680350116182775,-0.36280102477602555,0.9392142534233667,32.23694901250736,1051,False,False,True
-0.4964622313473601,0.1,-0.4964622313473601,0.0,-0.7998712451715762,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLHARAMI,gross,-0.3227151559729705,20770.217920862997,0.02531028666913061,0.2862830375909347,-0.2919213155591742,0.35633023813019904,56.692034138152295,3300,False,False,True
-0.4982682481444414,0.1,-0.4982682481444414,0.0,-0.8027809950237687,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,LINEARREG_INTERCEPT_200,gross,-0.28574723295108484,36218.391434916644,0.03171560379055525,0.26313343303418935,-0.4063944987507392,0.9392142534233667,16.272570820845015,533,False,False,True
-0.5020498219835448,0.1,-0.5020498219835448,0.0,-0.8088736481691708,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,DEMA_1000,gross,-0.4328433985560144,19896.252968984918,0.021196382741239916,0.23213882612865017,-0.23482992232719777,0.38969888613008385,7.242526785792764,240,False,False,True
-0.5110380627078046,0.1,-0.5110380627078046,0.0,-0.8233549819868593,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MIDPRICE_100,gross,-0.33030002131870084,13744.397990292355,0.012962401494867447,0.18724663914419717,-0.4092459296541359,0.9697293017086859,37.93851265238676,1237,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,True,True
-0.5192279214250106,0.0,-0.5192279214250106,0.0,-0.8365500088716485,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MIDPRICE_200,gross,-0.2430537259641133,35392.066336355376,0.04076069645760553,0.3015925186341589,-0.4083781988949732,0.9392142534233667,23.761651709983916,776,False,False,True
-0.5230618272114437,0.2,-0.5230618272114437,0.0,-0.8427269762251209,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TSF_9,gross,-0.06879346723886055,40412.11070888495,0.03661503572959609,0.3184991878886216,-0.38963293064330334,0.9975563518964169,258.9126277763617,8406,False,False,True
-0.5250681616198946,0.1,-0.5250681616198946,0.0,-0.8459594662317884,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MIDPOINT_100,gross,-0.33972551616528407,10753.891062785784,0.007280563684253116,0.15813963815416865,-0.4048601547980115,0.9697293110406985,38.308343807405976,1249,False,False,True
-0.5270497152357245,0.1,-0.5270497152357245,0.0,-0.8491520308580374,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MIDPOINT_200,gross,-0.25231368092132367,32937.872766304325,0.0354709051223515,0.28295474427073586,-0.4043921078962215,0.9392142534233667,24.40885623126752,797,False,False,True
-0.5372169709967896,0.1,-0.5372169709967896,0.0,-0.8655329255406198,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MA_200,gross,-0.28688837177632837,28818.28029368065,0.02738891974129314,0.24060113465675897,-0.37830620929604264,0.9392142534233667,28.816010828579714,940,False,False,True
-0.5372169709967896,0.1,-0.5372169709967896,0.0,-0.8655329255406198,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,SMA_200,gross,-0.28688837177632837,28818.28029368065,0.02738891974129314,0.24060113465675897,-0.37830620929604264,0.9392142534233667,28.816010828579714,940,False,False,True
-0.5454111045807772,0.0,-0.5454111045807772,0.0,-0.8787348398436247,,TLT,10,9,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TRIMA_1000,gross,-0.4451729868188165,30400.704220063642,0.035544508796014763,0.27038359210174134,-0.3383232061076601,0.6948494430650419,7.797273518321572,258,False,False,True
-0.5586595960069072,0.0,-0.5586595960069072,0.0,-0.9000800432942554,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,KAMA_1000,gross,-0.4184516236158841,7931.576550160343,0.001850199746761838,0.0895743069522013,-0.35849499705965415,0.6945439870520941,25.764903799671277,841,False,False,True
-0.562545594242025,0.1,-0.5625455942420249,0.0,-0.9063409389894275,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,STOCHF,gross,-0.3288178784217039,1041.0849199634104,-0.017313475827504955,0.046490887553956375,-0.4481729510703899,0.9981672639223126,402.499573712568,13065,False,False,True
-0.5725225569100247,0.0,-0.5725225569100247,0.0,-0.9224152444418794,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,WMA_100,gross,-0.36711832604990646,-329.55769103457214,-0.00700992680780258,0.07660957951955012,-0.3860995131655834,0.9697598547181572,57.755298708832505,1879,False,False,True
-0.5802980247446603,0.2,-0.5802980247446604,0.0,-0.9349426286938548,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TSF_21,gross,-0.37016114489402907,-6014.347926166176,-0.017660896575875117,-0.010032387297234624,-0.49297443546983927,0.9938908797410418,169.87577720548813,5517,False,False,True
-0.5822975724655534,0.1,-0.5822975724655534,0.0,-0.938164184381888,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,AVGDEV,gross,-0.6116380713638135,-35730.01573840083,-0.06929568480447701,-0.2374550367602398,-0.5818345681638808,0.9902254075856669,89.99224772133987,2925,False,True,True
-0.5875451419123422,0.2,-0.5875451419123422,0.0,-0.9466187648967761,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,SAR,gross,-0.14090119163605808,28830.2644194198,0.023503412576875216,0.19039316555187621,-0.4257581885338492,0.999694543987052,88.23554973499866,2868,False,False,True
-0.5875451419123422,0.2,-0.5875451419123422,0.0,-0.9466187648967761,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,SAREXT,gross,-0.14090119163605808,28830.2644194198,0.023503412576875216,0.19039316555187621,-0.4257581885338492,0.999694543987052,88.23554973499866,2868,False,False,True
-0.5922162566740026,0.1,-0.5922162566740025,0.0,-0.954144594949565,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,BOP,gross,-0.49410485704635265,-26230.979000579355,-0.05384524658443969,-0.1405606674478333,-0.527934016358637,0.9943494654407097,494.5721216808909,16230,False,False,True
-0.5926624888260686,0.0,-0.5926624888260685,0.0,-0.9548635383949506,,TLT,10,9,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,EMA_1000,gross,-0.5170024212937794,24222.785011221167,0.03081019038229299,0.2620981500234805,-0.3565240531220454,0.6948494430650419,8.598574354196515,284,False,False,True
-0.5953483331270087,0.0,-0.5953483331270087,0.0,-0.9591908154558855,,TLT,10,9,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MA_1000,gross,-0.5436229839051815,19460.885966416252,0.02233504968056581,0.18377353558000054,-0.3765511093295425,0.6948494430650419,9.70806781925413,320,False,False,True
-0.5953483331270087,0.0,-0.5953483331270087,0.0,-0.9591908154558855,,TLT,10,9,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,SMA_1000,gross,-0.5436229839051815,19460.885966416252,0.02233504968056581,0.18377353558000054,-0.3765511093295425,0.6948494430650419,9.70806781925413,320,False,False,True
-0.6061787506326766,0.2,-0.6061787506326766,0.0,-0.9766401580019961,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MOM,gross,-0.1627413937472501,19460.054191967472,0.015297007465820989,0.15397296260847262,-0.40422437765924923,0.9959980441102003,128.4238685804189,4203,False,False,True
-0.6061787506326766,0.2,-0.6061787506326766,0.0,-0.9766401580019961,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,ROC,gross,-0.1627413937472501,19460.054191967472,0.015297007465820989,0.15397296260847262,-0.40422437765924923,0.9959980441102003,128.4238685804189,4203,False,False,True
-0.6061787506326766,0.2,-0.6061787506326766,0.0,-0.9766401580019961,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,ROCP,gross,-0.1627413937472501,19460.054191967472,0.015297007465820989,0.15397296260847262,-0.40422437765924923,0.9959980441102003,128.4238685804189,4203,False,False,True
-0.6061787506326766,0.2,-0.6061787506326766,0.0,-0.9766401580019961,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,ROCR,gross,-0.1627413937472501,19460.054191967472,0.015297007465820989,0.15397296260847262,-0.40422437765924923,0.9959980441102003,128.4238685804189,4203,False,False,True
-0.6061787506326766,0.2,-0.6061787506326766,0.0,-0.9766401580019961,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,ROCR100,gross,-0.1627413937472501,19460.054191967472,0.015297007465820989,0.15397296260847262,-0.40422437765924923,0.9959980441102003,128.4238685804189,4203,False,False,True
-0.6078464881002662,0.2,-0.6078464881002661,0.0,-0.9793271201928558,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CCI,gross,-0.11555449053964192,23048.119065647723,0.026406898836451153,0.21731784497284162,-0.3866669809909828,0.9960290718316772,119.45546307120318,3881,False,False,True
-0.6147479151678045,0.1,-0.6147479151678045,0.0,-0.9904463004918106,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TAN,gross,-0.2970663211455528,-3859.276500586538,-0.013870921449498464,0.05647064341487142,-0.4937342041989254,0.9941963357539898,280.5169310820669,9107,False,True,True
-0.6163885519923176,0.2,-0.6163885519923176,0.0,-0.9930895996933151,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLHIGHWAVE,gross,-0.4656201674680983,3206.2039559785153,-0.014260081942543768,-0.017757631738165636,-0.44112250759573657,0.5402973892408712,88.05063415748904,4674,False,False,True
-0.6217416929428689,0.1,-0.6217416929428689,0.0,-1.001714270911659,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,DX,gross,-0.48630515845234273,-15046.871563664627,-0.04590198777817369,-0.11825904004771473,-0.5075556479050247,0.9899199515727192,171.17018624805536,5559,False,True,True
-0.6218205920847405,0.1,-0.6218205920847406,0.0,-1.0018413886476458,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,LINEARREG_21,gross,-0.33823680080697205,-13185.358197397238,-0.022970225647487387,-0.006632411217657263,-0.49375667884731395,0.9938908797410418,177.2107617800357,5755,False,False,True
-0.6266034858891776,0.0,-0.6266034858891776,0.0,-1.009547310631874,,,10,2,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,LINEARREG_INTERCEPT_1000,gross,-0.579354445999314,29628.161842485817,0.034192686805687954,0.2680326959705707,-0.3687388875601994,0.6948494430650419,5.886479217389011,196,False,False,False
-0.6294879334571942,0.0,-0.6294879334571942,0.0,-1.01419456579487,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,EMA_100,gross,-0.3911295512074437,-598.3194516675285,-0.010770613954572905,0.0562993486602805,-0.39283347376130606,0.9697598547181572,49.588194035491725,1614,False,False,True
-0.6295915012906794,0.0,-0.6295915012906794,0.0,-1.0143614283006133,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MA_100,gross,-0.34990480871149787,2766.085255207111,-0.005583555877974244,0.08342882174680846,-0.40208658846660256,0.9697598547181572,42.869594719309504,1396,False,False,True
-0.6295915012906794,0.0,-0.6295915012906794,0.0,-1.0143614283006133,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,SMA_100,gross,-0.34990480871149787,2766.085255207111,-0.005583555877974244,0.08342882174680846,-0.40208658846660256,0.9697598547181572,42.869594719309504,1396,False,False,True
-0.6366046125117203,0.1,-0.6366046125117203,0.0,-1.0256605476508944,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,WMA_200,gross,-0.35038045441485355,6359.431353986145,0.002594756221721284,0.11960929196899048,-0.4165340189696841,0.9392142534233667,38.55489791075211,1256,False,False,True
-0.6434350918815759,0.1,-0.6434350918815758,0.0,-1.0366654211210427,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TEMA_21,gross,-0.6568068698924332,-40091.77288327415,-0.08228095427140257,-0.30723993967650715,-0.5288781624309705,0.9816726392231254,201.65043727422147,6548,False,False,True
-0.6502405503199278,0.1,-0.6502405503199278,0.0,-1.0476299823128874,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLSHORTLINE,gross,-0.438684530056826,-12431.2804165757,-0.028837885325881718,-0.04906770460070534,-0.45408905141461997,0.7351238532908464,124.20162956061631,5536,False,False,True
-0.6537710613385352,0.0,-0.6537710613385351,0.0,-1.0533181375566036,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,LINEARREG_INTERCEPT_100,gross,-0.41509593197857575,-3098.2019298879195,-0.012260212529016722,0.038085534473856264,-0.4456485425666849,0.9697598547181572,25.549168959243406,834,False,False,True
-0.6593793256705298,0.0,-0.6593793256705298,0.0,-1.062353848817679,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,T3_200,gross,-0.4973008171147611,-2516.3177733713374,-0.01600544238512519,-0.0230249528132771,-0.35771229352976314,0.6352855205402003,16.36502860959982,536,False,False,True
-0.6629011586117042,0.0,-0.6629011586117041,0.0,-1.0680280224447405,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TRIMA_100,gross,-0.23280707309257606,14079.73193113015,0.014673125477882187,0.18308416611686776,-0.356690507446422,0.9697598547181572,40.52733073752121,1320,False,False,True
-0.6658028435538412,0.0,-0.6658028435538412,0.0,-1.0727030494683751,,GLD,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,TRIMA_200,gross,-0.3483703024298169,9242.0439944803,0.005874349731693884,0.12141281755215778,-0.42098430203593223,0.9392142534233667,27.55242104893076,899,False,False,True
-0.670980040125195,0.1,-0.670980040125195,0.0,-1.0810442492748298,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,DEMA_21,gross,-0.3894528888281222,-22733.504613842473,-0.043587039577454266,-0.09553558913999069,-0.43465529832058075,0.9877817594820838,173.94391991069935,5649,False,False,True
-0.676321282461588,0.0,-0.676321282461588,0.0,-1.0896497501339366,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,T3_9,gross,-0.21564333520969253,2439.0003169566235,-0.0020433795871737104,0.08891201574541807,-0.40896085629169887,0.9853381113785007,154.21959164300844,5009,False,False,True
-0.6764978951651471,0.0,-0.6764978951651471,0.0,-1.0899342983113995,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,KAMA_200,gross,-0.4181295758736666,-9652.75425155232,-0.022031590546355763,-0.016177024715589818,-0.418844502848709,0.9389087974104188,43.362702926001774,1412,False,False,True
-0.6785975453172933,0.0,-0.6785975453172933,0.0,-1.093317133249445,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,EMA_50,gross,-0.25164199158239275,-940.6568890821436,-0.006670824634799732,0.07767030832558748,-0.43355486582653846,0.9850326553655526,73.93541174092272,2404,False,False,True
-0.6804435718506812,0.0,-0.6804435718506812,0.0,-1.0962913444756914,,IWM,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,WMA_1000,gross,-0.4537939053962119,19232.93090945318,0.022336489956155847,0.1813524664367937,-0.36395450931822737,0.6948494430650419,12.142789589797228,399,False,False,True
-0.6810885155119683,0.1,-0.6810885155119681,0.0,-1.0973304404166238,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MFI,gross,-0.2696565467698725,-6126.594859013578,-0.0163604350359396,0.024901004944373983,-0.48317285137830995,0.9957236158187293,105.89498738716568,3441,False,False,True
-0.681280690820899,0.1,-0.681280690820899,0.0,-1.0976400621641402,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,KAMA_9,gross,-0.18323409345616717,3751.8864966389706,0.0008331557432522229,0.10907205281993168,-0.42704385385355004,0.9972508958834687,147.8091849560089,4801,False,False,True
-0.6812934770057163,0.1,-0.6812934770057163,0.0,-1.09766066252591,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,ADD,gross,-0.07475841975807725,20369.599615409476,0.02418486921592087,0.2214284128592301,-0.39895256325887507,0.9941963357539898,101.36455573818043,3294,False,True,True
-0.6878595428687488,0.1,-0.6878595428687488,0.0,-1.1082395282404052,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MULT,gross,-0.07898979558645855,19396.722829444483,0.022742492799475357,0.21333308167599685,-0.3983595995473164,0.9941963357539898,101.30291721234389,3292,False,True,True
-0.6882517997086566,0.1,-0.6882517997086567,0.0,-1.1088715097833164,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,EMA_9,gross,-0.13399411215785526,10069.673710800873,0.011423821234277298,0.1651249092186238,-0.3710615059014039,0.9975563518964169,180.50842291229029,5862,False,False,True
-0.6894259002588167,0.1,-0.6894259002588168,0.0,-1.1107631527114492,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,SQRT,gross,-0.1289372046685599,14882.398082282598,0.014114762967002325,0.15751015666017537,-0.4062282916887246,0.9941963357539898,111.22671987202588,3614,False,True,True
-0.6894523894097697,0.1,-0.6894523894097697,0.0,-1.1108058305000472,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,ULTOSC,gross,-0.21862094307481397,3657.42540151417,-0.0045993762643963265,0.07016969872842042,-0.4672950757368568,0.9914472316374587,138.25521345134612,4491,False,False,True
