class,timeframe,symbol,rule,scenario,ir_test,ir_train,years_test,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,n_bars,years,bars_per_year
crypto,15m,BTC/USD,ACCBANDS,gross,-0.5927709474783711,-0.6279591610131156,2.5809377138945933,-0.8509594742597486,-8509.594742597486,-0.25547942765355214,-0.15222218818136862,-0.914737589587329,0.9996099705705067,3225,999.4816946230854,225624,6.4523442847364825,34967.75591062786
crypto,15m,BTC/USD,ACCBANDS,binance,-1.9845135498530317,-1.6569333580197683,2.5809377138945933,-0.9998821629322369,-9998.821629322369,-0.7538965374164215,-1.862249888946604,-0.9999262721611362,0.9996099705705067,3225,999.4816946230854,225624,6.4523442847364825,34967.75591062786
crypto,15m,BTC/USD,ACCBANDS,kraken,-3.9870535365179163,-3.1635817551671153,2.5809377138945933,-0.9999999974571145,-9999.999974571145,-0.9534438929520128,-4.272217013024716,-0.9999999982030554,0.9996099705705067,3225,999.4816946230854,225624,6.4523442847364825,34967.75591062786
crypto,15m,BTC/USD,ACCBANDS,coinbase,-7.701249787191168,-6.108092644149986,2.5809377138945933,-1.0,-10000.0,-0.9985935517309653,-8.53651565340966,-1.0,0.9996099705705067,3225,999.4816946230854,225624,6.4523442847364825,34967.75591062786
crypto,15m,ETH/USD,ACCBANDS,gross,0.076916255135065,-0.6118843059230509,2.5809377138945933,-0.6367691521854087,-6367.691521854087,-0.1452560221564415,0.19970439536862117,-0.8628157688906359,0.9998491517001491,3266,1012.1902539282635,225392,6.4523442847364825,34931.799986740036
crypto,15m,ETH/USD,ACCBANDS,binance,-0.8338946799225339,-1.5092138924120169,2.5809377138945933,-0.9997411312488921,-9997.41131248892,-0.7219708303665593,-1.1836231940035875,-0.9998390774746168,0.9998491517001491,3266,1012.1902539282635,225392,6.4523442847364825,34931.799986740036
crypto,15m,ETH/USD,ACCBANDS,kraken,-2.1686198476054748,-2.8288815504211544,2.5809377138945933,-0.9999999952214967,-9999.999952214968,-0.9486622969881331,-3.164074732195115,-0.9999999964767607,0.9998491517001491,3266,1012.1902539282635,225392,6.4523442847364825,34931.799986740036
crypto,15m,ETH/USD,ACCBANDS,coinbase,-4.785273543858482,-5.445301740303788,2.5809377138945933,-1.0,-10000.0,-0.9985260806668059,-6.83083193891381,-1.0,0.9998491517001491,3266,1012.1902539282635,225392,6.4523442847364825,34931.799986740036
crypto,15m,XRP/USD,ACCBANDS,gross,-0.36182862321158554,-0.7163856736688662,2.5809377138945933,-0.9907566020239544,-9907.566020239545,-0.51611780138205,-0.15392803284004214,-0.9971706743206687,0.9998536864367327,3106,962.595876151959,225543,6.4523442847364825,34955.20233375323
crypto,15m,XRP/USD,ACCBANDS,binance,-1.0680192602570648,-1.3718987262594666,2.5809377138945933,-0.9999906786845726,-9999.906786845726,-0.8339046973929662,-1.1400627583198528,-0.9999943020397716,0.9998536864367327,3106,962.595876151959,225543,6.4523442847364825,34955.20233375323
crypto,15m,XRP/USD,ACCBANDS,kraken,-2.1100745382261747,-2.342564901206904,2.5809377138945933,-0.999999999709981,-9999.99999709981,-0.9667460164385556,-2.5777333406343805,-0.9999999997942487,0.9998536864367327,3106,962.595876151959,225543,6.4523442847364825,34955.20233375323
crypto,15m,XRP/USD,ACCBANDS,coinbase,-4.193693151908488,-4.305176065652006,2.5809377138945933,-1.0,-10000.0,-0.9988683083709383,-5.368901090752882,-1.0,0.9998536864367327,3106,962.595876151959,225543,6.4523442847364825,34955.20233375323
crypto,15m,BNB/USD,ACCBANDS,gross,-0.7941229380246881,-0.6181236751545133,2.580937713894593,-0.8740954478434487,-8740.954478434487,-0.2746923905366516,0.021289607708752475,-0.9553070406974185,0.9997828976517501,3324,1030.168215872174,225700,6.452344284736482,34979.53457534973
crypto,15m,BNB/USD,ACCBANDS,binance,-1.9401089808846441,-1.4279967296797738,2.580937713894593,-0.999920459440826,-9999.20459440826,-0.7684401478691675,-1.340628067707131,-0.9999511695213947,0.9997828976517501,3324,1030.168215872174,225700,6.452344284736482,34979.53457534973
crypto,15m,BNB/USD,ACCBANDS,kraken,-3.610832684571757,-2.62387212586257,2.580937713894593,-0.9999999987751788,-9999.999987751788,-0.9584273365550515,-3.3018521509095944,-0.9999999991218318,0.9997828976517501,3324,1030.168215872174,225700,6.452344284736482,34979.53457534973
crypto,15m,BNB/USD,ACCBANDS,coinbase,-6.822453531618652,-5.018539521344026,2.580937713894593,-1.0,-10000.0,-0.9988748521290628,-6.970709752558135,-1.0,0.9997828976517501,3324,1030.168215872174,225700,6.452344284736482,34979.53457534973
crypto,15m,SOL/USD,ACCBANDS,gross,-0.17094246750189523,-0.7155794431147336,1.955167693360712,-0.990742717995298,-9907.42717995298,-0.61631843992705,-0.4473325669244814,-0.9934755964092402,0.9997779024641137,2279,932.2985471731139,171096,4.88791923340178,35003.85170663399
crypto,15m,SOL/USD,ACCBANDS,binance,-0.9160237243790592,-1.3609590540160186,1.955167693360712,-0.9999416647633029,-9999.41664763303,-0.8639280472316819,-1.450170787059365,-0.9999463508109363,0.9997779024641137,2279,932.2985471731139,171096,4.88791923340178,35003.85170663399
crypto,15m,SOL/USD,ACCBANDS,kraken,-2.0132662458257844,-2.3144163656420735,1.955167693360712,-0.9999999714307115,-9999.999714307116,-0.9713857478781109,-2.904685138844533,-0.9999999733597803,0.9997779024641137,2279,932.2985471731139,171096,4.88791923340178,35003.85170663399
