ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,base_rule,variant
-0.5418437987009568,0.05,-0.5209839768263084,0.0,-1.0750846167275845,,MA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,BEST[MININDEX],wide,wf_transform,5.0,2.0,False,False,True,MININDEX,
-0.5512972914039496,0.15,-0.5199317490735794,0.0,-1.0938415068197107,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADXR|regime200,wide,fixed_transform,5.0,0.0,False,False,True,ADXR,regime200
-0.5525515462276491,0.1,-0.4639656528784052,0.0,-1.096330102370031,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|confirm2,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,confirm2
-0.556064089626618,0.05,-0.5446962401492129,0.0,-1.1032994196951953,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,BEST[HT_PHASOR],wide,wf_transform,5.0,2.0,False,False,True,HT_PHASOR,
-0.5649598859563485,0.05,-0.5375776946133964,0.0,-1.120949771716504,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADX|long_only,wide,fixed_transform,5.0,0.0,False,False,True,ADX,long_only
-0.5687087129831742,0.15,-0.5288426907879872,0.0,-1.1283879047669796,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,BEST[LINEARREG_100],wide,wf_transform,5.0,2.0,False,False,True,LINEARREG_100,
-0.5721426656382606,0.05,-0.5375776946133964,0.0,-1.135201288407994,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADX|base,wide,fixed_transform,5.0,0.0,False,False,True,ADX,base
-0.5878067897859798,0.0,-0.5252968210769267,0.0,-1.166280833742088,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLLONGLEGGEDDOJI|base,wide,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,base
-0.5878067897859798,0.0,-0.5252968210769267,0.0,-1.166280833742088,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLLONGLEGGEDDOJI|long_only,wide,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,long_only
-0.5883776929359817,0.0,-0.5503413796000691,0.0,-1.167413575679303,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MINMAX|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,MINMAX,voltgt
-0.5889345702368834,0.2,-0.5462150410648928,0.0,-1.1685184886100026,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,TSF_100|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,TSF_100,voltgt
-0.5889581375523119,0.15,-0.5463705572927993,0.0,-1.1685652490570826,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,LINEARREG_100|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,voltgt
-0.5917585942284157,0.1,-0.5448625059459665,0.0,-1.1741216989039007,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|confirm2,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,confirm2
-0.5921793303151495,0.0,-0.529489727719947,0.0,-1.1749564909521515,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLDOJI|base,wide,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,base
-0.5921793303151495,0.0,-0.529489727719947,0.0,-1.1749564909521515,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLDOJI|long_only,wide,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,long_only
-0.5960958997069621,0.05,-0.5511055122803826,0.0,-1.1827274454478542,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|long_only,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,long_only
-0.5977248453909075,0.05,-0.5609038581039114,0.0,-1.185959473664276,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|confirm2,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,confirm2
-0.6007947783811391,0.1,-0.6125840647186876,0.0,-1.192050597600907,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,BEST[TSF_100],wide,wf_transform,5.0,2.0,False,False,True,TSF_100,
-0.6021383025149797,0.05,-0.5511055122803826,0.0,-1.194716314421801,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|base,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,base
-0.6051657379656501,0.1,-0.579377779768453,0.0,-1.2007231180226812,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,TSF_100|hold10,wide,fixed_transform,5.0,0.0,False,False,True,TSF_100,hold10
-0.6073791181073446,0.15,-0.5647700823268753,0.0,-1.205114735952075,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|long_only,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,long_only
-0.6076033187643723,0.05,-0.5605211334976602,0.0,-1.2055595775798813,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|hold10,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,hold10
-0.6079933270397728,0.15,-0.5781023176902538,0.0,-1.2063334018781102,,META,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MAXINDEX|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,voltgt
-0.6102392699002227,0.1,-0.577130360941986,0.0,-1.2107896282391162,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADX|regime200,wide,fixed_transform,5.0,0.0,False,False,True,ADX,regime200
-0.6117484562942943,0.15,-0.5742134488283308,0.0,-1.213784039322035,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,TSF_100|regime200,wide,fixed_transform,5.0,0.0,False,False,True,TSF_100,regime200
-0.6127680935124223,0.15,-0.5762448924380794,0.0,-1.215807124739789,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,BEST[HT_TRENDLINE],wide,wf_transform,5.0,2.0,False,False,True,HT_TRENDLINE,
-0.6135639478450274,0.15,-0.5647700823268753,0.0,-1.2173861974396907,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|base,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,base
-0.6142154294028036,0.15,-0.5767260921122952,0.0,-1.2186788168302347,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,LINEARREG_100|regime200,wide,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,regime200
-0.6150156881027146,0.1,-0.589260205774809,0.0,-1.2202666283355788,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,LINEARREG_100|hold10,wide,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,hold10
-0.6166093405573636,0.05,-0.5806778753070334,0.0,-1.2234286304522606,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADX|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,ADX,voltgt
-0.6168086921964481,0.1,-0.5730043695268658,0.0,-1.2238241685778477,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|invert,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,invert
-0.6189758900206602,0.05,-0.5735572094153678,0.0,-1.228124155119729,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|regime200,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,regime200
-0.6221860589907727,0.05,-0.5749588033906198,0.0,-1.2344935244566824,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|regime200,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,regime200
-0.6286911323016418,0.05,-0.522908956418253,0.0,-1.2474003885085863,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|invert,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,invert
-0.6323846506921158,0.1,-0.6018771284868025,0.0,-1.2547287824345092,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|hold10,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,hold10
-0.6362843393212405,0.1,-0.5865537026281036,0.0,-1.262466243424652,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,voltgt
-0.6440818353791833,0.0,-0.5911908972390627,0.0,-1.2779374328725814,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|invert,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,invert
-0.6448829202983436,0.05,-0.5925824256543282,0.0,-1.279526883698348,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,voltgt
-0.6481073891209558,0.1,-0.6117580864775081,0.0,-1.2859246256981993,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADX|invert,wide,fixed_transform,5.0,0.0,False,False,True,ADX,invert
-0.6846987085297951,0.0,-0.6480177855116358,0.0,-1.3585262955826223,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MINMAX|invert,wide,fixed_transform,5.0,0.0,False,False,True,MINMAX,invert
-0.6856766964373602,0.0,-0.5995861568018791,0.0,-1.3604667436550917,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|regime200,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,regime200
-0.6973391441726882,0.0,-0.6550401954401918,0.0,-1.3836064717163894,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,LINEARREG_100|invert,wide,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,invert
-0.6975771973142614,0.15,-0.673637759821824,0.0,-1.3840787983741505,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,BEST[HT_DCPHASE],wide,wf_transform,5.0,3.0,False,False,True,HT_DCPHASE,
-0.7035183135220623,0.0,-0.6609509104624145,0.0,-1.3958667022986961,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,TSF_100|invert,wide,fixed_transform,5.0,0.0,False,False,True,TSF_100,invert
-0.7201303087991926,0.0,-0.6631956186839831,0.0,-1.4288269403200795,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLLONGLEGGEDDOJI|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,voltgt
-0.7220953524100423,0.0,-0.6245323401585731,0.0,-1.4327258280849449,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|long_only,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,long_only
-0.7258322516788667,0.0,-0.6687636170687178,0.0,-1.4401402949992204,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLDOJI|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,voltgt
-0.7264276907642248,0.0,-0.7079927590412047,0.0,-1.4413217192443655,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADXR|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,ADXR,long_regime200
-0.7286257046184026,0.0,-0.6245323401585731,0.0,-1.4456828485728657,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|base,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,base
-0.7308468074753807,0.0,-0.6288618428163398,0.0,-1.4500897893174707,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,voltgt
-0.7360906252914761,0.05,-0.700892057018364,0.0,-1.4604941676281977,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MINMAX|regime200,wide,fixed_transform,5.0,0.0,False,False,True,MINMAX,regime200
-0.7607482091284034,0.15,-0.7286439364372523,0.0,-1.5094178410785635,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADXR|invert,wide,fixed_transform,5.0,0.0,False,False,True,ADXR,invert
-0.7616485297664999,0.0,-0.7311208278671409,0.0,-1.5112041877534916,,META,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MININDEX|voltgt,wide,fixed_transform,5.0,0.0,False,False,True,MININDEX,voltgt
-0.766650820742943,0.0,-0.7521709186265056,0.0,-1.5211293471630158,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MININDEX|invert,wide,fixed_transform,5.0,0.0,False,False,True,MININDEX,invert
-0.7723960844867548,0.05,-0.7529905844956992,0.0,-1.532528655754944,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,ADX|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,ADX,long_regime200
-0.7773609806734495,0.05,-0.7527947506102507,0.0,-1.5423796193107913,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,TSF_100|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,TSF_100,long_regime200
-0.7780105486460867,0.05,-0.7535142536647118,0.0,-1.5436684419134958,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,LINEARREG_100|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,long_regime200
-0.7822204554215495,0.05,-0.752352299571507,0.0,-1.552021413790277,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_DCPHASE|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,HT_DCPHASE,long_regime200
-0.7822541433939378,0.0,-0.7510969901971228,0.0,-1.55208825486324,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_TRENDLINE|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,HT_TRENDLINE,long_regime200
-0.7946657601100318,0.0,-0.7646829225413665,0.0,-1.576714426155007,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLDOJI|invert,wide,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,invert
-0.7960070573650925,0.0,-0.7660632171477858,0.0,-1.5793757245750162,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLLONGLEGGEDDOJI|invert,wide,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,invert
-0.8030239862816625,0.0,-0.7883697702740943,0.0,-1.5932981729871993,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MAXINDEX|invert,wide,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,invert
-0.8180092945108134,0.0,-0.7963176137467436,0.0,-1.6230308642032019,,META,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MAXINDEX|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,long_regime200
-0.8180092945108134,0.0,-0.7963176137467436,0.0,-1.6230308642032019,,META,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MAXINDEX|regime200,wide,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,regime200
-0.8276259925664531,0.0,-0.7693076685846604,0.0,-1.6421115737510807,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,HT_PHASOR|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,HT_PHASOR,long_regime200
-0.8570534791719424,0.0,-0.818368447921574,0.0,-1.7004993198771172,,KO,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLDOJI|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,long_regime200
-0.8570534791719424,0.0,-0.818368447921574,0.0,-1.7004993198771172,,KO,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLDOJI|regime200,wide,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,regime200
-0.8576666070449376,0.0,-0.8190163426366187,0.0,-1.7017158408485196,,KO,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLLONGLEGGEDDOJI|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,long_regime200
-0.8576666070449376,0.0,-0.8190163426366187,0.0,-1.7017158408485196,,KO,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,CDLLONGLEGGEDDOJI|regime200,wide,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,regime200
-0.87023378685032,0.0,-0.8479074415139426,0.0,-1.7266506684073246,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MINMAX|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,MINMAX,long_regime200
-0.8904851989453991,0.0,-0.8678628118753865,0.0,-1.7668319561928962,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MININDEX|long_regime200,wide,fixed_transform,5.0,0.0,False,False,True,MININDEX,long_regime200
-0.8904851989453991,0.0,-0.8678628118753865,0.0,-1.7668319561928962,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,us_stocks,4h,MININDEX|regime200,wide,fixed_transform,5.0,0.0,False,False,True,MININDEX,regime200
