ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,op,leg_a,leg_b,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.3195716598025471,0.0,-0.3195716598025471,0.0,-0.5148753828747217,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or WILLR,or,MAXINDEX,WILLR,gross,0.21395527942401293,137923.1059068018,0.12851878209258816,0.6397036890233745,-0.35700474143958166,0.9960290718316772,32.76087648211791,1068,False,False,True
-0.35072972859964996,0.0,-0.35072972859964996,0.0,-0.5650754619789119,,XLV,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or CCI,or,MAXINDEX,CCI,gross,0.24806856869801677,142599.91211995995,0.13081975185799832,0.6442785073119602,-0.3558029728090715,0.9960290718316772,31.867117857488164,1039,False,False,True
-0.374713127129042,0.0,-0.374713127129042,0.0,-0.603716127137041,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or CEIL,or,MAXINDEX,CEIL,gross,0.14078523825410516,130473.94504793291,0.12016256173584121,0.5954545032729084,-0.36251956278607717,0.9920886051898918,32.97661132254577,1117,False,False,True
-0.374713127129042,0.0,-0.374713127129042,0.0,-0.603716127137041,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or FLOOR,or,MAXINDEX,FLOOR,gross,0.14078523825410516,130473.94504793291,0.12016256173584121,0.5954545032729084,-0.36251956278607717,0.9920886051898918,32.97661132254577,1117,False,False,True
-0.38309748072838523,0.2,-0.3830974807283852,0.0,-0.6172245129315954,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or KAMA_21,or,MAXINDEX,KAMA_21,gross,0.2590956475510536,147840.99877284342,0.1316012957316345,0.6406830187655945,-0.3644194203376506,0.9935854237280939,31.95957564624296,1042,False,False,True
-0.39190251449167013,0.0,-0.39190251449167013,0.0,-0.6314106742855067,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or MA_50,or,MAXINDEX,MA_50,gross,0.08038806460141583,120315.02869945986,0.11308602909785156,0.5623578978370573,-0.36774496616265473,0.9911112319470519,28.661914513988382,936,False,False,True
-0.39190251449167013,0.0,-0.39190251449167013,0.0,-0.6314106742855067,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or SMA_50,or,MAXINDEX,SMA_50,gross,0.08038806460141583,120315.02869945986,0.11308602909785156,0.5623578978370573,-0.36774496616265473,0.9911112319470519,28.661914513988382,936,False,False,True
-0.4185400746249873,0.1,-0.4185400746249874,0.0,-0.6743275711748121,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or TSF_9,or,MAXINDEX,TSF_9,gross,-0.05320372202312257,111056.43811914731,0.1074332148517396,0.5485830439190386,-0.38079546403915565,0.9975563518964169,47.30756857953996,1540,False,False,True
-0.43262947112442623,0.1,-0.43262947112442623,0.0,-0.697027592264306,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or ADD,or,MAXINDEX,ADD,gross,0.17898731537876428,129375.23273772813,0.12043944561315956,0.6003573683068104,-0.3634921040881355,0.9941963357539898,31.86711785748816,1039,False,False,True
-0.44425803808670433,0.1,-0.4442580380867042,0.0,-0.7157628670714857,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or MULT,or,MAXINDEX,MULT,gross,0.17841953945302627,128368.26865568978,0.1197074703185947,0.5969650388404312,-0.3636642980614342,0.9941963357539898,31.805479331651622,1037,False,False,True
-0.45065726731695943,0.0,-0.45065726731695943,0.0,-0.7260729352485776,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or SQRT,or,MAXINDEX,SQRT,gross,0.16458967741027503,126686.21404525553,0.11803593779443504,0.5882957982326441,-0.3598405841321986,0.9941963357539898,32.97661132254577,1075,False,False,True
-0.45872763716565557,0.1,-0.45872763716565557,0.0,-0.7390754485764347,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or TRIMA_50,or,MAXINDEX,TRIMA_50,gross,0.12502204016271,118900.64365100602,0.11276220514876023,0.562916016057357,-0.3669187292587296,0.9911112319470519,28.631095251070114,935,False,False,True
-0.46106420849087176,0.0,-0.4610642084908717,0.0,-0.7428399972114048,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or ATAN,or,MAXINDEX,ATAN,gross,0.16456161548924658,126501.12990024145,0.11772765072590105,0.5864885969775508,-0.3598405841321986,0.9941963357539898,32.791695745036165,1069,False,False,True
-0.46106420849087176,0.0,-0.4610642084908717,0.0,-0.7428399972114048,,EFA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or LN,or,MAXINDEX,LN,gross,0.16500656534905747,126570.14409834359,0.11778203724841538,0.5866804390579762,-0.3598405841321986,0.9941963357539898,32.85333427087271,1071,False,False,True
-0.4863137515814221,0.0,-0.48631375158142215,0.0,-0.7835206012868456,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or MIDPRICE_21,or,MAXINDEX,MIDPRICE_21,gross,0.13896199908650458,116074.88966930579,0.11303313573098046,0.5756387949368353,-0.3700239967976106,0.9938908797410418,32.206129749589095,1050,False,False,True
-0.49053852636522766,0.2,-0.49053852636522777,0.0,-0.7903273141715719,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,HT_TRENDMODE or CCI,or,HT_TRENDMODE,CCI,gross,0.45705313099346456,196941.5973543435,0.16745141456148563,0.8008679075885958,-0.320083884464553,0.9960290718316772,104.47730129292538,3395,False,False,True
-0.4940095903576788,0.2,-0.4940095903576788,0.0,-0.7959196918035564,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLLONGLEGGEDDOJI or TSF_9,or,CDLLONGLEGGEDDOJI,TSF_9,gross,-0.1045707166365412,73401.9674856426,0.07046368901712528,0.4475142882956911,-0.35764226943940247,0.9975563518964169,140.9673085881536,4579,False,False,True
-0.49481474141124177,0.2,-0.4948147414112419,0.0,-0.7972169046328522,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or CDLDOJI,or,MAXINDEX,CDLDOJI,gross,0.05606604538558794,122802.48780882513,0.11809415699848054,0.6017797541996811,-0.37884935373654616,0.9465151632817908,12.897861531294774,837,False,False,True
-0.49481474141124177,0.2,-0.4948147414112419,0.0,-0.7972169046328522,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX vote CDLDOJI,vote,MAXINDEX,CDLDOJI,gross,0.05606604538558794,122802.48780882513,0.11809415699848054,0.6017797541996811,-0.37884935373654616,0.9465151632817908,12.897861531294774,837,False,False,True
-0.4975216197622162,0.0,-0.49752161976221626,0.0,-0.8015780705391606,,DIA,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or EMA_21,or,MAXINDEX,EMA_21,gross,0.1774702276210348,121542.95067587993,0.11566060140819028,0.5824453902993596,-0.3651479223146157,0.9938908797410418,33.83955068425725,1103,False,False,True
-0.49941760224808973,0.2,-0.4994176022480897,0.0,-0.8046327679079481,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLLONGLEGGEDDOJI or SQRT,or,CDLLONGLEGGEDDOJI,SQRT,gross,0.015073209480634436,77333.13346678123,0.07998628174584535,0.4499490736340519,-0.34445036574593224,0.9959372072135142,82.81135946138363,2693,False,False,True
-0.5033139643808224,0.2,-0.5033139643808224,0.0,-0.8109103613157893,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX or CDLLONGLEGGEDDOJI,or,MAXINDEX,CDLLONGLEGGEDDOJI,gross,0.05278982872404982,122278.15305723344,0.11778502108768178,0.6005610917598582,-0.37884935373654605,0.9462403069954715,13.021138582967842,845,False,False,True
-0.5033139643808224,0.2,-0.5033139643808224,0.0,-0.8109103613157893,,XLE,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX vote CDLLONGLEGGEDDOJI,vote,MAXINDEX,CDLLONGLEGGEDDOJI,gross,0.05278982872404982,122278.15305723344,0.11778502108768178,0.6005610917598582,-0.37884935373654605,0.9462403069954715,13.021138582967842,845,False,False,True
-0.5054412239349747,0.2,-0.5054412239349746,0.0,-0.8143376789261644,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLLONGLEGGEDDOJI or LN,or,CDLLONGLEGGEDDOJI,LN,gross,0.01272688368265032,75898.67303274517,0.07918500520677736,0.44703565171559595,-0.34199967514123114,0.9959372072135142,82.81135946138363,2693,False,False,True
-0.5064061226807742,0.2,-0.5064061226807742,0.0,-0.815892268001697,,TLT,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,CDLLONGLEGGEDDOJI or ATAN,or,CDLLONGLEGGEDDOJI,ATAN,gross,0.013584432570339495,74911.93657939763,0.0787017277655416,0.44623054020319913,-0.3406880566211612,0.9959372072135142,82.3798897805279,2679,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate ADD,gate,MAXINDEX,ADD,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate APO,gate,MAXINDEX,APO,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate ATAN,gate,MAXINDEX,ATAN,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate CCI,gate,MAXINDEX,CCI,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate EMA_21,gate,MAXINDEX,EMA_21,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate KAMA_21,gate,MAXINDEX,KAMA_21,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate LN,gate,MAXINDEX,LN,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate MACDFIX,gate,MAXINDEX,MACDFIX,gross,0.16551382099966483,131780.9870656288,0.1223600543138931,0.6398465632846542,-0.3480021726577202,0.8579267747838213,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate MA_50,gate,MAXINDEX,MA_50,gross,0.13337748212785203,133518.6358073557,0.12262439663935991,0.6383194586750025,-0.3236499311221993,0.8530700222541135,15.147667724328269,983,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate MIDPOINT_21,gate,MAXINDEX,MIDPOINT_21,gross,0.06871124590506478,122690.1804225218,0.11618387105899959,0.6130570136810298,-0.3515079316541647,0.8590875021486827,15.240125513083068,989,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate MIDPRICE_21,gate,MAXINDEX,MIDPRICE_21,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate MULT,gate,MAXINDEX,MULT,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate PPO,gate,MAXINDEX,PPO,gross,0.06950842532540183,122740.72316496793,0.11623660203600643,0.6132717561596204,-0.35150793165416483,0.859148598835613,15.178486987246538,985,False,False,True
-0.5149594617766735,0.2,-0.5149594617766735,0.0,-0.8296729134587425,,SPY,10,10,2.5957791467031712,False,False,False,False,0,False,us_etfs,4h,MAXINDEX gate SMA_50,gate,MAXINDEX,SMA_50,gross,0.13337748212785203,133518.6358073557,0.12262439663935991,0.6383194586750025,-0.3236499311221993,0.8530700222541135,15.147667724328269,983,False,False,True
