rule,symbol,scenario,ir_union,ret_pct,bench_pct,years_oos
STOCHF,DOGE/USD,binance,-2.0597031868307583,-99.993196529149,-2.665011009874041,3.5777300177365596
STOCHF,DOGE/USD,kraken,-4.282188304836576,-99.9999998660444,-2.665011009874041,3.5777300177365596
STOCHF,DOGE/USD,coinbase,-8.545773995841856,-100.0,-2.665011009874041,3.5777300177365596
STOCHF,ADA/USD,gross,-0.0017794403191212717,-30.88027521515624,-29.612349978020703,3.576821770448599
STOCHF,ADA/USD,binance,-1.6641773550757144,-99.94935366307794,-29.612349978020703,3.576821770448599
STOCHF,ADA/USD,kraken,-4.054095394497483,-99.99999902537994,-29.612349978020703,3.576821770448599
STOCHF,ADA/USD,coinbase,-8.605034926480734,-100.0,-29.612349978020703,3.576821770448599
STOCHF,TRX/USD,gross,-0.3509983297409948,176.2111676433761,526.9054758592694,3.577944244690496
STOCHF,TRX/USD,binance,-3.3098628093702014,-99.78139770382704,526.9054758592694,3.577944244690496
STOCHF,TRX/USD,kraken,-7.406476314203146,-99.99999527539603,526.9054758592694,3.577944244690496
STOCHF,TRX/USD,coinbase,-14.493678484705729,-100.0,526.9054758592694,3.577944244690496
STOCHF,AVAX/USD,gross,-0.07541277063136156,-60.03475886580061,-44.711375212224084,3.575539821433812
STOCHF,AVAX/USD,binance,-1.681766073202176,-99.97121169647716,-44.711375212224084,3.575539821433812
STOCHF,AVAX/USD,kraken,-3.9883583836011427,-99.99999946006831,-44.711375212224084,3.575539821433812
STOCHF,AVAX/USD,coinbase,-8.378621489012692,-100.0,-44.711375212224084,3.575539821433812
STOCHF,LINK/USD,gross,-0.14535473977890506,-21.427946392470577,44.39775910364092,3.5799358640863708
STOCHF,LINK/USD,binance,-1.8091710057528303,-99.94111155362556,44.39775910364092,3.5799358640863708
STOCHF,LINK/USD,kraken,-4.1897498610996085,-99.99999882760065,44.39775910364092,3.5799358640863708
STOCHF,LINK/USD,coinbase,-8.688932701012368,-100.0,44.39775910364092,3.5799358640863708
STOCHRSI,BTC/USD,gross,-0.8557698539847458,-52.038702580409236,275.7583618315889,3.574504278177206
STOCHRSI,BTC/USD,binance,-3.733134411409874,-99.96622036574624,275.7583618315889,3.574504278177206
STOCHRSI,BTC/USD,kraken,-7.672069177262009,-99.99999938741554,275.7583618315889,3.574504278177206
STOCHRSI,BTC/USD,coinbase,-14.416600380239533,-100.0,275.7583618315889,3.574504278177206
STOCHRSI,ETH/USD,gross,0.08975978407824979,95.4071334052536,46.82026269964654,3.5781930759196974
STOCHRSI,ETH/USD,binance,-2.074686977662998,-99.82480658406409,46.82026269964654,3.5781930759196974
STOCHRSI,ETH/USD,kraken,-5.126059696436633,-99.99999543223484,46.82026269964654,3.5781930759196974
STOCHRSI,ETH/USD,coinbase,-10.68748280692232,-100.0,46.82026269964654,3.5781930759196974
STOCHRSI,XRP/USD,gross,-0.28677860551874007,14.761496026807496,214.7212634936457,3.576451983779322
STOCHRSI,XRP/USD,binance,-2.289775372027652,-99.92072725944725,214.7212634936457,3.576451983779322
STOCHRSI,XRP/USD,kraken,-5.140628524480548,-99.9999986039202,214.7212634936457,3.576451983779322
STOCHRSI,XRP/USD,coinbase,-10.440995162218824,-100.0,214.7212634936457,3.576451983779322
