class,timeframe,symbol,rule,scenario,ir_test,ir_train,years_test,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,n_bars,years,bars_per_year
crypto,1m,BTC/USD,ACCBANDS,gross,-1.2125941277620949,-1.5137352557783275,2.528501787208153,-0.9972826396267807,-9972.826396267807,-0.6072725945195281,-1.2010888597464053,-0.997336028086682,0.9999942488742172,172060,54438.403285442684,3303701,6.321254468020382,522633.7614968086
crypto,1m,BTC/USD,ACCBANDS,binance,-47.34564348304307,-65.65602645096591,2.528501787208153,-1.0,-10000.0,-1.0,-77.08303299460715,-1.0,0.9999942488742172,172060,54438.403285442684,3303701,6.321254468020382,522633.7614968086
crypto,1m,BTC/USD,ACCBANDS,kraken,-87.9056825251938,-122.04939829039692,2.528501787208153,-1.0,-10000.0,-1.0,-125.36059725009058,-1.0,0.9999942488742172,172060,54438.403285442684,3303701,6.321254468020382,522633.7614968086
crypto,1m,BTC/USD,ACCBANDS,coinbase,-115.71428916626247,-162.39888242231933,2.528501787208153,-1.0,-10000.0,-1.0,-151.66394353017802,-1.0,0.9999942488742172,172060,54438.403285442684,3303701,6.321254468020382,522633.7614968086
crypto,1m,ETH/USD,ACCBANDS,gross,-0.4407794599510756,0.20172913680947915,2.5285017872081528,8.646175657436793,86461.75657436793,0.4312697425874954,0.8480619179949571,-0.8429326858257977,0.9999942488985885,168464,53300.65443568751,3303715,6.321254468020381,522635.97624707234
crypto,1m,ETH/USD,ACCBANDS,binance,-31.447267271003767,-52.63539068239362,2.5285017872081528,-1.0,-10000.0,-1.0,-61.11942762673602,-1.0,0.9999942488985885,168464,53300.65443568751,3303715,6.321254468020381,522635.97624707234
crypto,1m,ETH/USD,ACCBANDS,kraken,-65.86424804160056,-106.06837491991713,2.5285017872081528,-1.0,-10000.0,-1.0,-110.22813957978312,-1.0,0.9999942488985885,168464,53300.65443568751,3303715,6.321254468020381,522635.97624707234
crypto,1m,ETH/USD,ACCBANDS,coinbase,-99.29549506416778,-152.62930013495114,2.5285017872081528,-1.0,-10000.0,-1.0,-143.04498585494252,-1.0,0.9999942488985885,168464,53300.65443568751,3303715,6.321254468020381,522635.97624707234
crypto,1m,XRP/USD,ACCBANDS,gross,-1.533859354339594,-0.6084599195173773,2.528501787208153,-0.9999999968718396,-9999.999968718395,-0.9548575696220023,-0.3993434199950223,-0.9999999999130982,0.9999942484459452,164564,52066.72214590852,3303455,6.321254468020382,522594.8451707463
crypto,1m,XRP/USD,ACCBANDS,binance,-25.064238487246435,-20.644775015878146,2.528501787208153,-1.0,-10000.0,-1.0,-41.57105219782363,-1.0,0.9999942484459452,164564,52066.72214590852,3303455,6.321254468020382,522594.8451707463
crypto,1m,XRP/USD,ACCBANDS,kraken,-53.98049294635991,-48.696976543790164,2.528501787208153,-1.0,-10000.0,-1.0,-85.66355447108934,-1.0,0.9999942484459452,164564,52066.72214590852,3303455,6.321254468020382,522594.8451707463
crypto,1m,XRP/USD,ACCBANDS,coinbase,-88.31996558909553,-95.17401046092361,2.528501787208153,-1.0,-10000.0,-1.0,-127.82460503334278,-1.0,0.9999942484459452,164564,52066.72214590852,3303455,6.321254468020382,522594.8451707463
crypto,1m,BNB/USD,ACCBANDS,gross,-0.44954071983903776,-1.319817280685174,2.5285017872081528,-0.983510296481457,-9835.10296481457,-0.47764061012512493,-0.42541235972438884,-0.997682290607699,0.9999942492362834,167221,52907.378067432306,3303909,6.321254468020381,522666.6663578694
crypto,1m,BNB/USD,ACCBANDS,binance,-37.48319460372404,-50.783124238501394,2.5285017872081528,-1.0,-10000.0,-1.0,-61.9417949743167,-1.0,0.9999942492362834,167221,52907.378067432306,3303909,6.321254468020381,522666.6663578694
crypto,1m,BNB/USD,ACCBANDS,kraken,-74.98607664402034,-102.25643500834427,2.5285017872081528,-1.0,-10000.0,-1.0,-110.25421636410647,-1.0,0.9999942492362834,167221,52907.378067432306,3303909,6.321254468020381,522666.6663578694
crypto,1m,BNB/USD,ACCBANDS,coinbase,-106.23627523578813,-149.16706989316188,2.5285017872081528,-1.0,-10000.0,-1.0,-142.52510694014464,-1.0,0.9999942492362834,167221,52907.378067432306,3303909,6.321254468020381,522666.6663578694
crypto,1m,SOL/USD,ACCBANDS,gross,-0.5136885022161674,-1.647028969318299,1.9552908966461329,-0.9999974444500318,-9999.974444500318,-0.9282335417671658,-1.5333532896467663,-0.9999985539950339,0.9999925704545748,96090,39314.6616351849,2557357,4.888227241615332,523166.5537617094
crypto,1m,SOL/USD,ACCBANDS,binance,-21.046881872977927,-28.24887244645964,1.9552908966461329,-1.0,-10000.0,-1.0,-36.47840986165414,-1.0,0.9999925704545748,96090,39314.6616351849,2557357,4.888227241615332,523166.5537617094
crypto,1m,SOL/USD,ACCBANDS,kraken,-46.333939127234814,-61.985888853363214,1.9552908966461329,-1.0,-10000.0,-1.0,-73.76610949322753,-1.0,0.9999925704545748,96090,39314.6616351849,2557357,4.888227241615332,523166.5537617094
crypto,1m,SOL/USD,ACCBANDS,coinbase,-76.73937290772683,-106.07784685454354,1.9552908966461329,-1.0,-10000.0,-1.0,-109.71266916202099,-1.0,0.9999925704545748,96090,39314.6616351849,2557357,4.888227241615332,523166.5537617094
crypto,1m,DOGE/USD,ACCBANDS,gross,-0.24332903698715644,-2.742003399277747,2.499750551372728,-1.0,-10000.0,-0.9999060225847918,-4.831802285811486,-1.0,0.9999941602519082,167980,53758.80402394702,3253565,6.24937637843182,520622.34741195565
crypto,1m,DOGE/USD,ACCBANDS,binance,-20.390864591346578,-15.4430131564869,2.499750551372728,-1.0,-10000.0,-1.0,-41.643223861382786,-1.0,0.9999941602519082,167980,53758.80402394702,3253565,6.24937637843182,520622.34741195565
crypto,1m,DOGE/USD,ACCBANDS,kraken,-46.27745471743207,-33.926001634844404,2.499750551372728,-1.0,-10000.0,-1.0,-82.64957471169666,-1.0,0.9999941602519082,167980,53758.80402394702,3253565,6.24937637843182,520622.34741195565
crypto,1m,DOGE/USD,ACCBANDS,coinbase,-80.48681839731921,-68.73566983923476,2.499750551372728,-1.0,-10000.0,-1.0,-125.44163230103479,-1.0,0.9999941602519082,167980,53758.80402394702,3253565,6.24937637843182,520622.34741195565
crypto,1m,ADA/USD,ACCBANDS,gross,-1.6147310444104994,-2.213460073622357,2.528562628336756,-0.9999999988096221,-9999.99998809622,-0.9612529166868325,-2.231974599912037,-0.9999999988913524,0.9999942463437028,166362,52634.330076903716,3302248,6.321406570841889,522391.3322126668
crypto,1m,ADA/USD,ACCBANDS,binance,-23.167049791441983,-39.724619516198246,2.528562628336756,-1.0,-10000.0,-1.0,-47.77972366878871,-1.0,0.9999942463437028,166362,52634.330076903716,3302248,6.321406570841889,522391.3322126668
crypto,1m,ADA/USD,ACCBANDS,kraken,-50.401362696326515,-84.17862147792268,2.528562628336756,-1.0,-10000.0,-1.0,-92.80735447725539,-1.0,0.9999942463437028,166362,52634.330076903716,3302248,6.321406570841889,522391.3322126668
crypto,1m,ADA/USD,ACCBANDS,coinbase,-85.10710183496064,-135.0678967435252,2.528562628336756,-1.0,-10000.0,-1.0,-132.09811585173318,-1.0,0.9999942463437028,166362,52634.330076903716,3302248,6.321406570841889,522391.3322126668
crypto,1m,TRX/USD,ACCBANDS,gross,-6.326579034007863,-0.5355625071471867,2.5285611073085406,-0.9999999887325318,-9999.999887325319,-0.9447087177721399,-1.7743263122057957,-0.9999999999431755,0.9999942478016763,171963,54406.43676847214,3303085,6.321402768271351,522524.0537715746
crypto,1m,TRX/USD,ACCBANDS,binance,-57.097572558507956,-2.1242180162498014,2.5285611073085406,-1.0,-10000.0,-1.0,-57.98452352397921,-1.0,0.9999942478016763,171963,54406.43676847214,3303085,6.321402768271351,522524.0537715746
crypto,1m,TRX/USD,ACCBANDS,kraken,-94.71468379204153,-4.506171320439291,2.5285611073085406,-1.0,-10000.0,-1.0,-107.07671113376612,-1.0,0.9999942478016763,171963,54406.43676847214,3303085,6.321402768271351,522524.0537715746
crypto,1m,TRX/USD,ACCBANDS,coinbase,-116.22031501659883,-9.478226009651264,2.5285611073085406,-1.0,-10000.0,-1.0,-142.8352057443674,-1.0,0.9999942478016763,171963,54406.43676847214,3303085,6.321402768271351,522524.0537715746
crypto,1m,AVAX/USD,ACCBANDS,gross,-0.8016906484144457,-1.8760947641610934,2.2016792151494413,-0.9999999687787386,-9999.999687787387,-0.9567092172986988,-1.7119107054334397,-0.9999999956182875,0.9999933647193747,125331,45539.96754390692,2863481,5.504198037873603,520235.8236925334
crypto,1m,AVAX/USD,ACCBANDS,binance,-17.434441004659355,-30.418098000420414,2.2016792151494413,-1.0,-10000.0,-1.0,-37.05216176515174,-1.0,0.9999933647193747,125331,45539.96754390692,2863481,5.504198037873603,520235.8236925334
crypto,1m,AVAX/USD,ACCBANDS,kraken,-39.971062643439545,-65.87844172017422,2.2016792151494413,-1.0,-10000.0,-1.0,-75.52483817828202,-1.0,0.9999933647193747,125331,45539.96754390692,2863481,5.504198037873603,520235.8236925334
crypto,1m,AVAX/USD,ACCBANDS,coinbase,-74.00353643366117,-111.15730529136516,2.2016792151494413,-1.0,-10000.0,-1.0,-114.59256505266913,-1.0,0.9999933647193747,125331,45539.96754390692,2863481,5.504198037873603,520235.8236925334
crypto,1m,LINK/USD,ACCBANDS,gross,-3.698008936676432,-1.598272542266168,2.5285611073085406,-0.9999999999232037,-9999.999999232037,-0.9748849298743201,-2.7736488126030543,-0.9999999999448131,0.999994239776285,174604,55242.01080063342,3298483,6.321402768271351,521796.05079997174
crypto,1m,LINK/USD,ACCBANDS,binance,-25.439913399922066,-43.22904951949099,2.5285611073085406,-1.0,-10000.0,-1.0,-51.04712662763174,-1.0,0.999994239776285,174604,55242.01080063342,3298483,6.321402768271351,521796.05079997174
crypto,1m,LINK/USD,ACCBANDS,kraken,-52.562925294329304,-90.8191257322142,2.5285611073085406,-1.0,-10000.0,-1.0,-97.15521664731,-1.0,0.999994239776285,174604,55242.01080063342,3298483,6.321402768271351,521796.05079997174
crypto,1m,LINK/USD,ACCBANDS,coinbase,-86.45362799870095,-142.43928633479462,2.5285611073085406,-1.0,-10000.0,-1.0,-136.20733921026843,-1.0,0.999994239776285,174604,55242.01080063342,3298483,6.321402768271351,521796.05079997174
crypto,1m,BTC/USD,ACOS,gross,-0.6199370062240469,-1.0008237569635103,2.528501787208153,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303701,6.321254468020382,522633.7614968086
crypto,1m,BTC/USD,ACOS,binance,-0.6199370062240469,-1.0008237569635103,2.528501787208153,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303701,6.321254468020382,522633.7614968086
crypto,1m,BTC/USD,ACOS,kraken,-0.6199370062240469,-1.0008237569635103,2.528501787208153,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303701,6.321254468020382,522633.7614968086
crypto,1m,BTC/USD,ACOS,coinbase,-0.6199370062240469,-1.0008237569635103,2.528501787208153,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303701,6.321254468020382,522633.7614968086
crypto,1m,ETH/USD,ACOS,gross,-0.22876642066137953,-1.2321279780389607,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303715,6.321254468020381,522635.97624707234
crypto,1m,ETH/USD,ACOS,binance,-0.22876642066137953,-1.2321279780389607,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303715,6.321254468020381,522635.97624707234
crypto,1m,ETH/USD,ACOS,kraken,-0.22876642066137953,-1.2321279780389607,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303715,6.321254468020381,522635.97624707234
crypto,1m,ETH/USD,ACOS,coinbase,-0.22876642066137953,-1.2321279780389607,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303715,6.321254468020381,522635.97624707234
crypto,1m,XRP/USD,ACOS,gross,-0.2877064659306443,-0.2913404505906255,2.528501787208153,2.3702853549809317,23702.85354980932,0.21192290367726807,0.5771650141702126,-0.9996391013025003,0.6648115382228607,270801,85659.26316356199,3303455,6.321254468020382,522594.8451707463
crypto,1m,XRP/USD,ACOS,binance,-47.154385078652055,-68.81677349732327,2.528501787208153,-1.0,-10000.0,-1.0,-45.38835400673923,-1.0,0.6648115382228607,270801,85659.26316356199,3303455,6.321254468020382,522594.8451707463
crypto,1m,XRP/USD,ACOS,kraken,-99.09699244633104,-153.81867073779586,2.528501787208153,-1.0,-10000.0,-1.0,-106.27631237394901,-1.0,0.6648115382228607,270801,85659.26316356199,3303455,6.321254468020382,522594.8451707463
crypto,1m,XRP/USD,ACOS,coinbase,-136.6956650691277,-230.60920476564422,2.528501787208153,-1.0,-10000.0,-1.0,-176.4935442104663,-1.0,0.6648115382228607,270801,85659.26316356199,3303455,6.321254468020382,522594.8451707463
crypto,1m,BNB/USD,ACOS,gross,-0.7534571249190968,-1.3300011429480763,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303909,6.321254468020381,522666.6663578694
crypto,1m,BNB/USD,ACOS,binance,-0.7534571249190968,-1.3300011429480763,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303909,6.321254468020381,522666.6663578694
crypto,1m,BNB/USD,ACOS,kraken,-0.7534571249190968,-1.3300011429480763,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303909,6.321254468020381,522666.6663578694
crypto,1m,BNB/USD,ACOS,coinbase,-0.7534571249190968,-1.3300011429480763,2.5285017872081528,0.0,0.0,0.0,,0.0,0.0,0,0.0,3303909,6.321254468020381,522666.6663578694
crypto,1m,SOL/USD,ACOS,gross,0.015757004682938794,-0.6043373987203156,1.9552908966461329,0.0,0.0,0.0,,0.0,0.0,0,0.0,2557357,4.888227241615332,523166.5537617094
crypto,1m,SOL/USD,ACOS,binance,0.015757004682938794,-0.6043373987203156,1.9552908966461329,0.0,0.0,0.0,,0.0,0.0,0,0.0,2557357,4.888227241615332,523166.5537617094
crypto,1m,SOL/USD,ACOS,kraken,0.015757004682938794,-0.6043373987203156,1.9552908966461329,0.0,0.0,0.0,,0.0,0.0,0,0.0,2557357,4.888227241615332,523166.5537617094
crypto,1m,SOL/USD,ACOS,coinbase,0.015757004682938794,-0.6043373987203156,1.9552908966461329,0.0,0.0,0.0,,0.0,0.0,0,0.0,2557357,4.888227241615332,523166.5537617094
crypto,1m,DOGE/USD,ACOS,gross,-1.988524756519393,1.755142202585548,2.499750551372728,1.1959838093811517e+17,1.1959838093811518e+21,539.3917575762599,5.566019797670274,-0.9999999395748309,0.9998816682623523,417480,133596.21015649292,3253565,6.24937637843182,520622.34741195565
crypto,1m,DOGE/USD,ACOS,binance,-108.75202031496508,-23.093907212023865,2.499750551372728,-1.0,-10000.0,-1.0,-97.20900717294332,-1.0,0.9998816682623523,417480,133596.21015649292,3253565,6.24937637843182,520622.34741195565
crypto,1m,DOGE/USD,ACOS,kraken,-218.70312264922,-59.728518636844065,2.499750551372728,-1.0,-10000.0,-1.0,-212.01306174494644,-1.0,0.9998816682623523,417480,133596.21015649292,3253565,6.24937637843182,520622.34741195565
crypto,1m,DOGE/USD,ACOS,coinbase,-274.526482885893,-127.2709966055712,2.499750551372728,-1.0,-10000.0,-1.0,-277.8724638042292,-1.0,0.9998816682623523,417480,133596.21015649292,3253565,6.24937637843182,520622.34741195565
