class,timeframe,symbol,rule,scenario,ir_test,ir_train,years_test,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,n_bars,years,bars_per_year
us_stocks,1h,AAPL,ACCBANDS,gross,-0.20713089650940414,-0.766049324685794,3.023979009810632,0.3144795956350144,3144.7959563501436,0.03683175566015473,0.269847793090316,-0.4435237618603124,0.9978136308805791,235,62.03746765151916,13264,7.55994752452658,1754.5095328992538
us_stocks,1h,AAPL,ACCBANDS,retail,-0.220547362971685,-0.7767553400213477,3.023979009810632,0.26291190142173315,2629.1190142173314,0.031357491345303634,0.2518682178101959,-0.4506705835445779,0.9978136308805791,235,62.03746765151916,13264,7.55994752452658,1754.5095328992538
us_stocks,1h,AAPL,ACCBANDS,wide,-0.23823049262031898,-0.7911348466220954,3.023979009810632,0.19674524259025294,1967.4524259025295,0.02404197395220886,0.2277417451253376,-0.4600880609512913,0.9978136308805791,235,62.03746765151916,13264,7.55994752452658,1754.5095328992538
us_stocks,1h,AAPL,ACCBANDS,pessimistic,-0.28235019398766414,-0.827003906187648,3.023979009810632,0.04605585068591278,460.5585068591278,0.005973733817856708,0.16763756320966808,-0.4829385136311225,0.9978136308805791,235,62.03746765151916,13264,7.55994752452658,1754.5095328992538
us_stocks,1h,MSFT,ACCBANDS,gross,0.10396242865385182,-0.8238827390106418,3.0239790098106325,0.008035578610219751,80.35578610219751,0.001059227360691306,0.14487528428132712,-0.5943695498887702,0.9973606816982128,225,59.39194664292558,13261,7.559947524526581,1754.1127047479647
us_stocks,1h,MSFT,ACCBANDS,retail,0.08930285851559394,-0.8352899129334768,3.0239790098106325,-0.03045469814113788,-304.5469814113788,-0.004082687131880425,0.1267698999167445,-0.6010510690637711,0.9973606816982128,225,59.39194664292558,13261,7.559947524526581,1754.1127047479647
us_stocks,1h,MSFT,ACCBANDS,wide,0.07006620730453447,-0.850485119061975,3.0239790098106325,-0.07953713436321008,-795.3713436321008,-0.010902983483590645,0.10267953325375506,-0.6097730917826135,0.9973606816982128,225,59.39194664292558,13261,7.559947524526581,1754.1127047479647
us_stocks,1h,MSFT,ACCBANDS,pessimistic,0.022084368494433005,-0.8883891832007452,3.0239790098106325,-0.1916787560861356,-1916.787560861356,-0.027755319644559795,0.04268410040717674,-0.632508544539686,0.9973606816982128,225,59.39194664292558,13261,7.559947524526581,1754.1127047479647
us_stocks,1h,AMZN,ACCBANDS,gross,-1.3077858261652062,-0.10856612648011617,3.023979009810632,-0.6378709941345062,-6378.709941345062,-0.1257247556067307,-0.21833066136810214,-0.8562742932039646,0.9969086933574606,263,69.44492647558114,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,AMZN,ACCBANDS,retail,-1.3196957589289677,-0.1190878688313941,3.023979009810632,-0.653886967535452,-6538.869675354519,-0.13094038137623876,-0.23531612622323714,-0.8592648927330965,0.9969086933574606,263,69.44492647558114,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,AMZN,ACCBANDS,wide,-1.335551384251895,-0.13298817971341736,3.023979009810632,-0.6742721135075651,-6742.721135075651,-0.1378906095066108,-0.2579570615951914,-0.8632351636160749,0.9969086933574606,263,69.44492647558114,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,AMZN,ACCBANDS,pessimistic,-1.3750585997136269,-0.16768111854674472,3.023979009810632,-0.7201492130960855,-7201.492130960854,-0.15502934593327378,-0.31432585877453795,-0.8726806395496647,0.9969086933574606,263,69.44492647558114,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,NVDA,ACCBANDS,gross,-0.8624403367652106,-0.9521058246974903,3.023979009810632,-0.6560894093508332,-6560.894093508332,-0.13167391393725292,-0.041005170421927306,-0.8359516822378911,0.9981150569252809,252,66.53485336612822,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,NVDA,ACCBANDS,retail,-0.8704425345485125,-0.9591937408519765,3.023979009810632,-0.6705889822262306,-6705.889822262307,-0.1366074371979481,-0.052389933175543635,-0.8415846046858731,0.9981150569252809,252,66.53485336612822,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,NVDA,ACCBANDS,wide,-0.8811087710098443,-0.9686265489173432,3.023979009810632,-0.6892066346486243,-6892.066346486243,-0.14322622209813163,-0.06768864082336391,-0.8489092616303227,0.9981150569252809,252,66.53485336612822,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,NVDA,ACCBANDS,pessimistic,-0.9077309797429078,-0.9921734550362501,3.023979009810632,-0.731288985196225,-7312.88985196225,-0.15955724847579467,-0.10583722801493405,-0.8657784008201986,0.9981150569252809,252,66.53485336612822,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,GOOGL,ACCBANDS,gross,-0.850306233702323,-0.7199315873289839,3.023979009810632,-0.5437918148004754,-5437.918148004755,-0.09860439242222929,-0.1720845030510545,-0.6862537921180887,0.9984141368373357,248,65.4766449626908,13242,7.55994752452658,1751.599459789801
us_stocks,1h,GOOGL,ACCBANDS,retail,-0.8619451818625584,-0.7318580676958689,3.023979009810632,-0.5627181162024617,-5627.181162024617,-0.10364231125440393,-0.18950799989315387,-0.6972108554272365,0.9984141368373357,248,65.4766449626908,13242,7.55994752452658,1751.599459789801
us_stocks,1h,GOOGL,ACCBANDS,wide,-0.8772838423195639,-0.7477820345616363,3.023979009810632,-0.5869374059016869,-5869.374059016868,-0.11037271235112267,-0.21281128007854885,-0.7113556710176292,0.9984141368373357,248,65.4766449626908,13242,7.55994752452658,1751.599459789801
us_stocks,1h,GOOGL,ACCBANDS,pessimistic,-0.9155197435949066,-0.7875072890369739,3.023979009810632,-0.6417945241316441,-6417.945241316441,-0.12698366245534842,-0.2708264747178314,-0.7440144413106444,0.9984141368373357,248,65.4766449626908,13242,7.55994752452658,1751.599459789801
us_stocks,1h,META,ACCBANDS,gross,-0.24897724389625028,-0.45379824339269287,3.0239790098106325,-0.22799830134553878,-2279.9830134553877,-0.03364969791124828,0.12541130758847044,-0.7494482905438556,0.9973608807118082,234,61.77291555065979,13262,7.559947524526581,1754.2449807983944
us_stocks,1h,META,ACCBANDS,retail,-0.257700320834195,-0.46316809285255056,3.0239790098106325,-0.2591147206529866,-2591.147206529866,-0.03889425733876928,0.11234860203857443,-0.7547551660233268,0.9973608807118082,234,61.77291555065979,13262,7.559947524526581,1754.2449807983944
us_stocks,1h,META,ACCBANDS,wide,-0.2690554609726772,-0.4756187507168966,3.0239790098106325,-0.2985574346058988,-2985.574346058988,-0.045824095121198116,0.09504474607140831,-0.7625299711554581,0.9973608807118082,234,61.77291555065979,13262,7.559947524526581,1754.2449807983944
us_stocks,1h,META,ACCBANDS,pessimistic,-0.29739335893827584,-0.5066922499664674,3.0239790098106325,-0.38824684882228166,-3882.4684882228166,-0.06293623489558964,0.05191194582786417,-0.7888408963075039,0.9973608807118082,234,61.77291555065979,13262,7.559947524526581,1754.2449807983944
us_stocks,1h,TSLA,ACCBANDS,gross,-0.27230345482251456,-0.16509331133843588,3.023979009810632,2.6480624442189153,26480.624442189153,0.18671758077346268,0.5852054935543674,-0.7001938680492041,0.9957777275126292,241,63.624780256675294,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,TSLA,ACCBANDS,retail,-0.27933689594534944,-0.17108774819095457,3.023979009810632,2.494604787326153,24946.04787326153,0.17999060686017154,0.5756759414116499,-0.7051710897576309,0.9957777275126292,241,63.624780256675294,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,TSLA,ACCBANDS,wide,-0.2885662192093664,-0.17899813906227746,3.023979009810632,2.300945171685119,23009.451716851192,0.1711254729795566,0.5630516775572267,-0.7117222247342083,0.9957777275126292,241,63.624780256675294,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,TSLA,ACCBANDS,pessimistic,-0.311611567052267,-0.19875424060266195,3.023979009810632,1.8623268816022716,18623.268816022715,0.14924603958549199,0.5315481127506396,-0.727475185566431,0.9957777275126292,241,63.624780256675294,13263,7.55994752452658,1754.3772568488241
us_stocks,1h,JPM,ACCBANDS,gross,-0.9243688450336844,-0.41285465178746095,3.023979009810632,-0.3006278944407358,-3006.278944407358,-0.046197122921202816,-0.01715492372663157,-0.5999280248175498,0.9966807483403741,230,60.71470714722237,13256,7.55994752452658,1753.4513244958164
us_stocks,1h,JPM,ACCBANDS,retail,-0.9386539821419727,-0.42419438886236877,3.023979009810632,-0.3276075629982773,-3276.075629982773,-0.05114767208216486,-0.03484678996803848,-0.613367285039486,0.9966807483403741,230,60.71470714722237,13256,7.55994752452658,1753.4513244958164
us_stocks,1h,JPM,ACCBANDS,wide,-0.9575645233452166,-0.4393068223955718,3.023979009810632,-0.36217061168589515,-3621.7061168589516,-0.057747960841007084,-0.058487623189896996,-0.6306903233254267,0.9966807483403741,230,60.71470714722237,13256,7.55994752452658,1753.4513244958164
us_stocks,1h,JPM,ACCBANDS,pessimistic,-1.0047074004211995,-0.4770115236884532,3.023979009810632,-0.4410271385672332,-4410.271385672332,-0.07405361062099813,-0.11737054604672723,-0.6706897854254724,0.9966807483403741,230,60.71470714722237,13256,7.55994752452658,1753.4513244958164
us_stocks,1h,JNJ,ACCBANDS,gross,-0.9375499149398784,-0.6234288269121363,3.023979009810632,-0.4644648486641182,-4644.648486641182,-0.07928515505578204,-0.3253693882875827,-0.5812647139446478,0.9956249528550954,226,59.656498743784944,13257,7.55994752452658,1753.583600546246
us_stocks,1h,JNJ,ACCBANDS,retail,-0.9594165543373527,-0.64043016696721,3.023979009810632,-0.48531199993158525,-4853.1199993158525,-0.08410816947891253,-0.35171104734539027,-0.595288426376904,0.9956249528550954,226,59.656498743784944,13257,7.55994752452658,1753.583600546246
us_stocks,1h,JNJ,ACCBANDS,wide,-0.9878816000700122,-0.6627358431310192,3.023979009810632,-0.5115973734105109,-5115.9737341051095,-0.09043700754197981,-0.3862913680804315,-0.6130247635859671,0.9956249528550954,226,59.656498743784944,13257,7.55994752452658,1753.583600546246
us_stocks,1h,JNJ,ACCBANDS,pessimistic,-1.058739507477619,-0.7183545085518783,3.023979009810632,-0.5716041297388929,-5716.041297388929,-0.1060732217178545,-0.47222487310832884,-0.654051016064123,0.9956249528550954,226,59.656498743784944,13257,7.55994752452658,1753.583600546246
us_stocks,1h,XOM,ACCBANDS,gross,-0.699484863995761,-0.6394147913810948,3.023979009810632,-0.6649928127997429,-6649.928127997428,-0.13468140707593113,-0.3027955463832244,-0.8413995735705053,0.9915503583553376,277,73.14865588761214,13255,7.55994752452658,1753.3190484453867
us_stocks,1h,XOM,ACCBANDS,retail,-0.7158760918274379,-0.6518714158496325,3.023979009810632,-0.680277288495779,-6802.77288495779,-0.14001001667894653,-0.3219752840786386,-0.8464447878686452,0.9915503583553376,277,73.14865588761214,13255,7.55994752452658,1753.3190484453867
us_stocks,1h,XOM,ACCBANDS,wide,-0.7376695227509446,-0.668650088142509,3.023979009810632,-0.6998383115503488,-6998.383115503488,-0.14716185282025163,-0.34777526289525945,-0.8530578892413385,0.9915503583553376,277,73.14865588761214,13255,7.55994752452658,1753.3190484453867
us_stocks,1h,XOM,ACCBANDS,pessimistic,-0.7919979575132178,-0.7105135402691919,3.023979009810632,-0.743676803590894,-7436.768035908941,-0.1647878570774467,-0.4120097696013425,-0.8699575198958581,0.9915503583553376,277,73.14865588761214,13255,7.55994752452658,1753.3190484453867
us_stocks,1h,UNH,ACCBANDS,gross,0.20316825631258348,-0.9371226655896661,3.023979009810632,-0.5863974951819115,-5863.974951819116,-0.11021898567390931,-0.19411155903071298,-0.8492260457977524,0.9978882268647711,221,58.33373823948816,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,UNH,ACCBANDS,retail,0.19342272627158863,-0.9493420838301501,3.023979009810632,-0.6025332932911716,-6025.332932911716,-0.11489032772298591,-0.20988794499932817,-0.8533298831861246,0.9978882268647711,221,58.33373823948816,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,UNH,ACCBANDS,wide,0.18080001258878511,-0.9652460151300288,3.023979009810632,-0.6227272581093075,-6227.272581093075,-0.12097413928172995,-0.23044925541499334,-0.8585547086160715,0.9978882268647711,221,58.33373823948816,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,UNH,ACCBANDS,pessimistic,0.1492844831249091,-1.0049113792281523,3.023979009810632,-0.6688501199786494,-6688.501199786494,-0.13600595321057496,-0.28166609703668777,-0.8708205562167011,0.9978882268647711,221,58.33373823948816,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,V,ACCBANDS,gross,-0.9314020730029035,-0.8525820416800448,3.023979009810632,-0.7882146656293114,-7882.146656293115,-0.18561049214370062,-0.6657693836479114,-0.8383962113727281,0.9935138396560826,243,64.153884458394,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,V,ACCBANDS,retail,-0.9462338651427022,-0.8655257826072198,3.023979009810632,-0.7967605125233531,-7967.605125233531,-0.19003539036144812,-0.6860640419827574,-0.8439134172546656,0.9935138396560826,243,64.153884458394,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,V,ACCBANDS,wide,-0.9653767423406018,-0.8830340541289697,3.023979009810632,-0.8077358427007725,-8077.3584270077245,-0.19596139904065069,-0.7131759054577747,-0.8510326103775412,0.9935138396560826,243,64.153884458394,13259,7.55994752452658,1753.8481526471055
us_stocks,1h,V,ACCBANDS,pessimistic,-1.0130581892836892,-0.926698007981622,3.023979009810632,-0.8326580414812095,-8326.580414812095,-0.21059201388782767,-0.780583393885869,-0.8674470885436443,0.9935138396560826,243,64.153884458394,13259,7.55994752452658,1753.8481526471055
