rule,symbol,scenario,ir_wf,ret_pct,bench_pct,years_oos,n_folds,n_switches,long_frac,exposure,turnover_yr
"donchian_s1@entry_days=40.0,exit_days=20.0",MSFT,retail,-0.5839045781408566,26.432860263197846,93.53173619838225,3.8707593561206077,5,0,0.44455252918287935,0.44455252918287935,4.650250336936509
"donchian_s1@entry_days=40.0,exit_days=20.0",MSFT,wide,-0.5858158293077399,26.203629811009897,93.53173619838225,3.8707593561206077,5,0,0.44455252918287935,0.44455252918287935,4.650250336936509
"donchian_s1@entry_days=40.0,exit_days=20.0",MSFT,pessimistic,-0.5905900129452031,25.63226973001782,93.53173619838225,3.8707593561206077,5,0,0.44455252918287935,0.44455252918287935,4.650250336936509
"donchian_s1@entry_days=40.0,exit_days=20.0",AMZN,gross,-0.8917354957458813,10.514502828475191,155.54299708015532,3.960508725278532,5,0,0.5024295432458697,0.5024295432458697,5.807334763132601
"donchian_s1@entry_days=40.0,exit_days=20.0",AMZN,retail,-0.8929671345711265,10.34891383232912,155.54299708015532,3.960508725278532,5,0,0.5024295432458697,0.5024295432458697,5.807334763132601
"donchian_s1@entry_days=40.0,exit_days=20.0",AMZN,wide,-0.8948554756330701,10.091133985469991,155.54299708015532,3.960508725278532,5,0,0.5024295432458697,0.5024295432458697,5.807334763132601
"donchian_s1@entry_days=40.0,exit_days=20.0",AMZN,pessimistic,-0.8995703531975587,9.449201857712875,155.54299708015532,3.960508725278532,5,0,0.5024295432458697,0.5024295432458697,5.807334763132601
"donchian_s1@entry_days=40.0,exit_days=20.0",NVDA,gross,-0.9232808567082367,338.30969565892525,1158.3885199954052,3.9269025216404874,5,0,0.5705252918287937,0.5705252918287937,4.583765423461642
"donchian_s1@entry_days=40.0,exit_days=20.0",NVDA,retail,-0.9240678907295167,337.78938782472505,1158.3885199954052,3.9269025216404874,5,0,0.5705252918287937,0.5705252918287937,4.583765423461642
"donchian_s1@entry_days=40.0,exit_days=20.0",NVDA,wide,-0.9252744370615854,336.98718933488277,1158.3885199954052,3.9269025216404874,5,0,0.5705252918287937,0.5705252918287937,4.583765423461642
"donchian_s1@entry_days=40.0,exit_days=20.0",NVDA,pessimistic,-0.9282887591071707,334.98776223715095,1158.3885199954052,3.9269025216404874,5,0,0.5705252918287937,0.5705252918287937,4.583765423461642
"donchian_s1@entry_days=40.0,exit_days=20.0",GOOGL,gross,-1.1073013494974502,29.498595275672557,233.8216813324925,3.938539355621642,5,0,0.4601167315175097,0.4601167315175097,6.093629600461855
"donchian_s1@entry_days=40.0,exit_days=20.0",GOOGL,retail,-1.1088294975943287,29.294421771646494,233.8216813324925,3.938539355621642,5,0,0.4601167315175097,0.4601167315175097,6.093629600461855
"donchian_s1@entry_days=40.0,exit_days=20.0",GOOGL,wide,-1.1111585410347655,28.979579244822595,233.8216813324925,3.938539355621642,5,0,0.4601167315175097,0.4601167315175097,6.093629600461855
"donchian_s1@entry_days=40.0,exit_days=20.0",GOOGL,pessimistic,-1.1169732389106872,28.195684006503917,233.8216813324925,3.938539355621642,5,0,0.4601167315175097,0.4601167315175097,6.093629600461855
"donchian_s1@entry_days=40.0,exit_days=20.0",META,gross,-0.7173319558689446,71.42473020069356,238.41145694561567,3.9342998084142984,5,0,0.5539883268482491,0.5539883268482491,5.083496676391042
"donchian_s1@entry_days=40.0,exit_days=20.0",META,retail,-0.7183585229185157,71.19719655397402,238.41145694561567,3.9342998084142984,5,0,0.5539883268482491,0.5539883268482491,5.083496676391042
"donchian_s1@entry_days=40.0,exit_days=20.0",META,wide,-0.7199336858086721,70.8468536612761,238.41145694561567,3.9342998084142984,5,0,0.5539883268482491,0.5539883268482491,5.083496676391042
"donchian_s1@entry_days=40.0,exit_days=20.0",META,pessimistic,-0.7238686216036139,69.97397364188957,238.41145694561567,3.9342998084142984,5,0,0.5539883268482491,0.5539883268482491,5.083496676391042
"donchian_s1@entry_days=40.0,exit_days=20.0",TSLA,gross,-0.307779394438039,25.662473528966935,43.30106959364544,3.933038159178772,5,0,0.3592610597958191,0.3592610597958191,5.085127372416862
"donchian_s1@entry_days=40.0,exit_days=20.0",TSLA,retail,-0.3084587486008323,25.496166969814183,43.30106959364544,3.933038159178772,5,0,0.3592610597958191,0.3592610597958191,5.085127372416862
"donchian_s1@entry_days=40.0,exit_days=20.0",TSLA,wide,-0.3095089176691132,25.239962568253958,43.30106959364544,3.933038159178772,5,0,0.3592610597958191,0.3592610597958191,5.085127372416862
"donchian_s1@entry_days=40.0,exit_days=20.0",TSLA,pessimistic,-0.3121336517395493,24.601623632910652,43.30106959364544,3.933038159178772,5,0,0.3592610597958191,0.3592610597958191,5.085127372416862
"donchian_s1@entry_days=40.0,exit_days=20.0",JPM,gross,-1.4473822344749705,25.56289420894622,248.04029033289464,3.936213378360025,5,0,0.5308701993193972,0.5308701993193972,6.859384236748166
"donchian_s1@entry_days=40.0,exit_days=20.0",JPM,retail,-1.4495425399272506,25.342917206261962,248.04029033289464,3.936213378360025,5,0,0.5308701993193972,0.5308701993193972,6.859384236748166
"donchian_s1@entry_days=40.0,exit_days=20.0",JPM,wide,-1.4528565207175665,25.000730433364836,248.04029033289464,3.936213378360025,5,0,0.5308701993193972,0.5308701993193972,6.859384236748166
"donchian_s1@entry_days=40.0,exit_days=20.0",JPM,pessimistic,-1.4611246019018482,24.149194502703097,248.04029033289464,3.936213378360025,5,0,0.5308701993193972,0.5308701993193972,6.859384236748166
"donchian_s1@entry_days=40.0,exit_days=20.0",JNJ,gross,-0.3298818530388754,48.24823962119083,70.70113577324064,3.927557632824524,5,0,0.4518950437317784,0.4518950437317784,4.837612016487725
"donchian_s1@entry_days=40.0,exit_days=20.0",JNJ,retail,-0.3320796998663588,48.067936540286226,70.70113577324064,3.927557632824524,5,0,0.4518950437317784,0.4518950437317784,4.837612016487725
"donchian_s1@entry_days=40.0,exit_days=20.0",JNJ,wide,-0.3355060756193248,47.785734258806386,70.70113577324064,3.927557632824524,5,0,0.4518950437317784,0.4518950437317784,4.837612016487725
"donchian_s1@entry_days=40.0,exit_days=20.0",JNJ,pessimistic,-0.34405999068493226,47.082456116062346,70.70113577324064,3.927557632824524,5,0,0.4518950437317784,0.4518950437317784,4.837612016487725
"donchian_s1@entry_days=40.0,exit_days=20.0",XOM,gross,-0.9451692456574331,0.7868019645496327,105.11214411136235,3.930924190805121,5,0,0.3714146815751094,0.3714146815751094,5.342255149341569
"donchian_s1@entry_days=40.0,exit_days=20.0",XOM,retail,-0.9467007309640545,0.650430007821079,105.11214411136235,3.930924190805121,5,0,0.3714146815751094,0.3714146815751094,5.342255149341569
"donchian_s1@entry_days=40.0,exit_days=20.0",XOM,wide,-0.9490780985062507,0.4374886478833995,105.11214411136235,3.930924190805121,5,0,0.3714146815751094,0.3714146815751094,5.342255149341569
"donchian_s1@entry_days=40.0,exit_days=20.0",XOM,pessimistic,-0.9550147073334582,-0.09298924709996159,105.11214411136235,3.930924190805121,5,0,0.3714146815751094,0.3714146815751094,5.342255149341569
"donchian_s1@entry_days=40.0,exit_days=20.0",UNH,gross,-0.31782915076075596,-17.420277729419464,0.11392981144926484,3.9271021935364727,5,0,0.41605839416058393,0.41605839416058393,5.347454424426086
"donchian_s1@entry_days=40.0,exit_days=20.0",UNH,retail,-0.319071297434123,-17.535833256798195,0.11392981144926484,3.9271021935364727,5,0,0.41605839416058393,0.41605839416058393,5.347454424426086
"donchian_s1@entry_days=40.0,exit_days=20.0",UNH,wide,-0.3210093025734066,-17.71512358269456,0.11392981144926484,3.9271021935364727,5,0,0.41605839416058393,0.41605839416058393,5.347454424426086
"donchian_s1@entry_days=40.0,exit_days=20.0",UNH,pessimistic,-0.32585131865518546,-18.161727094936218,0.11392981144926484,3.9271021935364727,5,0,0.41605839416058393,0.41605839416058393,5.347454424426086
"donchian_s1@entry_days=40.0,exit_days=20.0",V,gross,-0.9778602272992455,14.407782405159807,98.54039573818515,3.947688087376362,5,0,0.532069970845481,0.532069970845481,4.812943570885667
"donchian_s1@entry_days=40.0,exit_days=20.0",V,retail,-0.9797161532909535,14.268052196408965,98.54039573818515,3.947688087376362,5,0,0.532069970845481,0.532069970845481,4.812943570885667
"donchian_s1@entry_days=40.0,exit_days=20.0",V,wide,-0.9825711820882229,14.049530168479297,98.54039573818515,3.947688087376362,5,0,0.532069970845481,0.532069970845481,4.812943570885667
"donchian_s1@entry_days=40.0,exit_days=20.0",V,pessimistic,-0.9896941354801374,13.504955842195754,98.54039573818515,3.947688087376362,5,0,0.532069970845481,0.532069970845481,4.812943570885667
"donchian_s1@entry_days=40.0,exit_days=20.0",PG,gross,-0.4646280600787591,-3.95218097358504,21.165746285728602,3.940662557430602,5,0,0.36089494163424124,0.36089494163424124,4.567759796143619
"donchian_s1@entry_days=40.0,exit_days=20.0",PG,retail,-0.46653356995389783,-4.064617489742062,21.165746285728602,3.940662557430602,5,0,0.36089494163424124,0.36089494163424124,4.567759796143619
"donchian_s1@entry_days=40.0,exit_days=20.0",PG,wide,-0.46946908586036,-4.238411576233981,21.165746285728602,3.940662557430602,5,0,0.36089494163424124,0.36089494163424124,4.567759796143619
"donchian_s1@entry_days=40.0,exit_days=20.0",PG,pessimistic,-0.4767996009317231,-4.671596809826683,21.165746285728602,3.940662557430602,5,0,0.36089494163424124,0.36089494163424124,4.567759796143619
