ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.17515335791626663,0.4,-0.17515335791626663,,-0.2833887365526124,,XAU/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,SAREXT,gross,0.3136766025368939,152379.53430049814,0.17389358482202408,0.706438866248152,-0.4909836197987934,0.9999036009094553,269.42449634410923,4314,False,False,True
-0.17570436898895114,0.4,-0.17570436898895114,,-0.28428024290779863,,XAU/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,SAR,gross,0.3152110616564639,152604.6778889687,0.1743606836911042,0.7073943112194498,-0.4911326660447304,0.9998442294126783,269.233872760239,4314,False,False,True
-0.179317403926514,0.4,-0.17931740392651396,,-0.29012593960615063,,WTI/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,MAXINDEX,gross,0.165734163380083,64569.08090987225,0.12433805311567625,0.5914500999242868,-0.463387317251655,0.8485685407825867,53.5941720046455,1719,False,True,True
-0.28287547018540316,0.2,-0.28287547018540316,,-0.45767733517213205,,XAU/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,LINEARREG_INTERCEPT_1000,gross,-0.4088088774071503,424.32298914613057,-0.02395866498931145,0.15545237556812658,-0.6274394996473245,0.9036973085457657,26.232769097968326,425,False,False,True
-0.3029645421402559,0.2,-0.3029645421402559,,-0.49018037586474517,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,MINUS_DI,gross,-0.007170777664429551,40889.53334034415,0.029811331023440468,0.34098088829132656,-0.5191939218283933,0.998650412732373,267.78054152222285,4292,False,False,True
-0.3029645421402559,0.2,-0.3029645421402559,,-0.49018037586474517,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,MINUS_DM,gross,-0.006482333036452648,41343.64562083284,0.0301043984070525,0.34140478926160894,-0.5191939218283924,0.9987468118229179,267.8416030992638,4293,False,False,True
-0.3029645421402559,0.2,-0.3029645421402559,,-0.49018037586474517,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,PLUS_DI,gross,-0.007170777664429551,40889.53334034415,0.029811331023440468,0.34098088829132656,-0.5191939218283933,0.998650412732373,267.78054152222285,4292,False,False,True
-0.3029645421402559,0.2,-0.3029645421402559,,-0.49018037586474517,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,PLUS_DM,gross,-0.006482333036452648,41343.64562083284,0.0301043984070525,0.34140478926160894,-0.5191939218283924,0.9987468118229179,267.8416030992638,4293,False,False,True
-0.3271637882064996,0.2,-0.32716378820649955,,-0.5293334577686445,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,ADD,gross,-0.03529668769849934,57689.987886822506,0.02560951139088232,0.3153696812589809,-0.5406262985356894,0.9981496449875523,309.4495473285559,4966,False,True,True
-0.3337016516970438,0.2,-0.3337016516970438,,-0.539911370155711,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,MULT,gross,-0.04881355097553177,54992.64058927632,0.019946851044546254,0.3002462324105049,-0.5445285271084138,0.9981684172796491,309.72340445489215,4969,False,True,True
-0.3568825002538024,0.2,-0.3568825002538024,,-0.5774167395238377,,WTI/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,ADXR,gross,-0.14914231950589202,11412.558264591104,0.015855463644071578,0.19120580136294757,-0.5668319651670066,0.994312453657858,164.94162426007875,2643,False,True,True
-0.37483879272110493,0.0,-0.374838792721105,,-0.6064690574240785,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,TSF_100,gross,-0.07858918919124687,31570.390277176775,-0.0023831657100203962,0.2523890011669979,-0.6032478991684516,0.9904564900360668,237.65101155605876,3803,False,False,True
-0.381024950254911,0.2,-0.381024950254911,,-0.6164779284413204,,WTI/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,MACDEXT,gross,-0.10553536598298714,9932.320620103976,0.01187900149834542,0.21353534001799462,-0.6082780048215577,0.9968188300120223,224.41276054326553,3598,False,False,True
-0.3827786774480546,0.2,-0.3827786774480546,,-0.6193153649565856,,WTI/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,HT_PHASOR,gross,-0.5037469889491372,-624.4480611202962,-0.07772699647389389,-0.09154477602304632,-0.6643979607844577,0.996915229102567,706.1422317084796,11318,False,False,True
-0.3855364418297863,0.2,-0.38553644182978625,,-0.6237772797788087,,WTI/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,DX,gross,-0.3456093582390187,-12903.688305686854,-0.07039208796510577,0.027098348243841754,-0.6891945304677483,0.9968188300120223,497.5441190282054,7976,False,True,True
-0.3857362211696198,0.2,-0.38573622116961975,,-0.6241005120329788,,XPD/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,ADX,gross,-0.3669338561647667,-2597.8363866616164,-0.06495365771834641,0.002172143416023542,-0.6357441676446148,0.9955656418349401,188.20786678757332,3018,False,True,True
-0.40129385393721606,0.2,-0.40129385393721606,,-0.6492719272214122,,XAU/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,MIDPOINT_50,gross,-0.24829173005309285,25066.33006839393,-0.0585036579940843,0.09641048736409155,-0.6476863094805049,0.9950205367557761,214.27446140061107,3447,False,False,True
-0.405034877305577,0.2,-0.405034877305577,,-0.6553247023345244,,WTI/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,CORREL,gross,-0.05942709978838898,34837.017035364195,0.07564704161443551,0.41149069198637445,-0.45246174790035665,0.7951188978946936,155.00048790673267,2477,False,True,True
-0.4143366256553124,0.2,-0.4143366256553124,,-0.6703744321479945,,XAG/USD,5,5,2.617750399269907,False,False,False,False,0,False,commodities,4h,LINEARREG_100,gross,-0.07861185364986878,39027.86392605207,-0.009916098815311015,0.23039330640751535,-0.6179309736215037,0.9904564900360668,241.24770639710783,3859,False,False,True
