ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,op,leg_a,leg_b,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.02677599226427145,0.44832826747720367,-0.026775992264271457,,-0.09487636048982834,,CPAY,704,658,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MAXINDEX or MININDEX,or,MAXINDEX,MININDEX,gross,-0.07192456159816737,1688771574.6947474,0.10660966956489037,0.49007424020564266,-0.7571313305064062,0.9890591664437594,0.8319483152244185,17505,False,False,True
-0.02677599226427145,0.44832826747720367,-0.026775992264271457,,-0.09487636048982834,,CPAY,704,658,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MAXINDEX vote MININDEX,vote,MAXINDEX,MININDEX,gross,-0.07192456159816737,1688771574.6947474,0.10660966956489037,0.49007424020564266,-0.7571313305064062,0.9890591664437594,0.8319483152244185,17505,False,False,True
-0.051006594105435524,0.42,-0.051006594105435524,,-0.18073354525736854,,CPAY,704,700,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MININDEX or APO,or,MININDEX,APO,gross,-0.10817742069535968,1627461279.6191206,0.09556247131519585,0.47099911655678234,-0.7653654899159167,0.9948132484152836,4.97772353379881,53861,False,False,True
-0.051006594105435524,0.42,-0.051006594105435524,,-0.18073354525736854,,CPAY,704,700,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MININDEX or PPO,or,MININDEX,PPO,gross,-0.10817742069535968,1627461279.6191206,0.09556247131519585,0.47099911655678234,-0.7653654899159167,0.9948132484152836,4.97772353379881,53861,False,False,True
-0.05547613798010793,0.4322396576319544,-0.05547613798010791,,-0.19657064483871103,,CPAY,704,701,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MININDEX or HT_DCPHASE,or,MININDEX,HT_DCPHASE,gross,-0.11245657946056392,1952970797.8536901,0.09476135087579753,0.4667352518779563,-0.7667986822229568,0.9930279821887616,6.685356054635052,74353,False,False,True
-0.08495886619720863,0.37926136363636365,-0.08495886619720865,,-0.30103788261431136,,CPAY,704,704,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MININDEX or HT_PHASOR,or,MININDEX,HT_PHASOR,gross,-0.12652317618117562,1119624486.0200775,0.08495928702812174,0.4459599082851732,-0.7670980495762411,0.9938821798077602,20.414726957675104,225003,False,False,True
-0.08593408243529152,0.3940256045519203,-0.08593408243529152,,-0.304493402262162,,SHLD,704,703,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MAXINDEX or HT_TRENDMODE,or,MAXINDEX,HT_TRENDMODE,gross,-0.10598752000674382,1720682177.8095908,0.10355672116084111,0.4835927173462753,-0.752859035477167,0.9572493731881082,5.880429648514047,131827,False,False,True
-0.08593408243529152,0.3940256045519203,-0.08593408243529152,,-0.304493402262162,,SHLD,704,703,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MAXINDEX vote HT_TRENDMODE,vote,MAXINDEX,HT_TRENDMODE,gross,-0.10598752000674382,1720682177.8095908,0.10355672116084111,0.4835927173462753,-0.752859035477167,0.9572493731881082,5.880429648514047,131827,False,False,True
-0.08813986983379062,0.36023054755043227,-0.08813986983379063,,-0.31230925006785354,,SW,704,694,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,HT_TRENDMODE or CDLDOJI,or,HT_TRENDMODE,CDLDOJI,gross,-0.13586181620722623,1438283579.2098188,0.1013861913620418,0.4786273779454023,-0.7509182633114193,0.9264499044064652,13.289852374239707,301367,False,False,True
-0.08813986983379062,0.36023054755043227,-0.08813986983379063,,-0.31230925006785354,,SW,704,694,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,HT_TRENDMODE vote CDLDOJI,vote,HT_TRENDMODE,CDLDOJI,gross,-0.13586181620722623,1438283579.2098188,0.1013861913620418,0.4786273779454023,-0.7509182633114193,0.9264499044064652,13.289852374239707,301367,False,False,True
-0.08995496061427663,0.3911806543385491,-0.08995496061427663,,-0.3187407281438665,,VLTO,704,703,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MININDEX or HT_TRENDMODE,or,MININDEX,HT_TRENDMODE,gross,-0.1147994440504784,1577012966.238906,0.10304976639217706,0.4812800622253645,-0.7568150600673822,0.9648610773215094,4.9602854902782925,111135,False,False,True
-0.08995496061427663,0.3911806543385491,-0.08995496061427663,,-0.3187407281438665,,VLTO,704,703,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,MININDEX vote HT_TRENDMODE,vote,MININDEX,HT_TRENDMODE,gross,-0.1147994440504784,1577012966.238906,0.10304976639217706,0.4812800622253645,-0.7568150600673822,0.9648610773215094,4.9602854902782925,111135,False,False,True
-0.09778089113620692,0.3613086770981508,-0.09778089113620692,,-0.34647063626599267,,SW,704,703,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,HT_TRENDMODE or HT_DCPHASE,or,HT_TRENDMODE,HT_DCPHASE,gross,-0.15697199478125043,1083130655.579889,0.08373590995996301,0.43672374489606547,-0.7638161294055495,0.9862756580324343,27.707037090674724,314475,False,False,True
-0.09970067073963133,0.3522727272727273,-0.09970067073963133,,-0.35327306210768805,,SW,704,704,12.555236139630392,False,False,False,False,0,False,us_stocks,1d,HT_TRENDMODE or CDLLONGLEGGEDDOJI,or,HT_TRENDMODE,CDLLONGLEGGEDDOJI,gross,-0.1480645230217486,1371121020.8176615,0.10017779714416018,0.47668618115785005,-0.7501851238603451,0.913924873658177,14.58924108557738,322313,False,False,True
