ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,op,leg_a,leg_b,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate EMA_1000,gate,TSF_1000,EMA_1000,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate EMA_200,gate,TSF_1000,EMA_200,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate KAMA_1000,gate,TSF_1000,KAMA_1000,binance,-0.3892090961540594,791435.4144263043,0.07255520148263606,0.41016133155640305,-0.8435262100737766,0.963166831112616,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate LINEARREG_1000,gate,TSF_1000,LINEARREG_1000,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate LINEARREG_200,gate,TSF_1000,LINEARREG_200,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate LINEARREG_INTERCEPT_100,gate,TSF_1000,LINEARREG_INTERCEPT_100,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate LINEARREG_INTERCEPT_50,gate,TSF_1000,LINEARREG_INTERCEPT_50,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate T3_200,gate,TSF_1000,T3_200,binance,-0.3676152398140629,965478.6764559938,0.09797570312949937,0.43213598997365954,-0.8435262100737765,0.9560211963484637,157.4805282980789,4962,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate T3_50,gate,TSF_1000,T3_50,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate TRIMA_200,gate,TSF_1000,TRIMA_200,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate TSF_200,gate,TSF_1000,TSF_200,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 gate WMA_1000,gate,TSF_1000,WMA_1000,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 or EMA_1000,or,TSF_1000,EMA_1000,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 or EMA_200,or,TSF_1000,EMA_200,binance,-0.3265392375203113,516279.3852991541,0.05887549501775513,0.434653655157772,-0.8551825022010593,0.9926701993914107,167.9925598954248,5281,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000 or KAMA_1000,or,TSF_1000,KAMA_1000,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
