ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,op,leg_a,leg_b,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
0.0005740282766796348,0.5,0.0005740282766796126,0.006909180412162892,0.0009515706482831748,-76.0905716976013,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or MIDPOINT_1000,or,MAXINDEX,MIDPOINT_1000,gross,-0.10622775731817795,1069677.0889468263,0.20214765277760707,0.6601376659332481,-0.4641530946920939,0.9955771337190497,202.57558258654905,14352,False,False,True
-0.009564551060464823,0.5,-0.009564551060464829,0.0,-0.015855222508879125,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or LINEARREG_1000,or,MAXINDEX,LINEARREG_1000,gross,-0.20309464692738693,1127933.7934426665,0.18480165958632547,0.606886124020187,-0.49275802016271825,0.995579361986594,276.4763383753516,19427,False,False,True
-0.010570234341792061,0.5,-0.010570234341792061,0.0,-0.01752235064673948,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or TSF_1000,or,MAXINDEX,TSF_1000,gross,-0.20487749084908188,1136157.2217565652,0.18471702911835167,0.6059859865597571,-0.49350457662647385,0.995579361986594,276.44723007844095,19425,False,False,True
-0.03487756187567086,0.55,-0.03487756187567084,0.0,-0.057816775780701025,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or DEMA_1000,or,MAXINDEX,DEMA_1000,gross,-0.19624900325692032,699728.0702405897,0.17213142212537788,0.6048396404896197,-0.484082056761671,0.9921057384248041,273.0702577578079,19559,False,False,True
-0.05407075221979311,0.55,-0.05407075221979309,0.0,-0.08963346028973217,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or MA_1000,or,MAXINDEX,MA_1000,gross,-0.10238557733069739,983710.536002096,0.19427694195725181,0.6469054121480127,-0.4628113189329624,0.995579361986594,210.9889089580043,14928,False,False,True
-0.05407075221979311,0.55,-0.05407075221979309,0.0,-0.08963346028973217,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or SMA_1000,or,MAXINDEX,SMA_1000,gross,-0.10238557733069739,983710.536002096,0.19427694195725181,0.6469054121480127,-0.4628113189329624,0.995579361986594,210.9889089580043,14928,False,False,True
-0.07635125072425417,0.55,-0.07635125072425417,0.0,-0.126567996909772,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or TEMA_1000,or,MAXINDEX,TEMA_1000,gross,-0.15086993682839073,1082161.691697119,0.1872281984411443,0.6171112755588005,-0.49130501061041726,0.9889011128242446,287.9028007565811,20922,False,False,True
-0.10727499158898915,0.45,-0.10727499158898912,0.0,-0.17783049622811042,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or WMA_1000,or,MAXINDEX,WMA_1000,gross,-0.17717842337477813,854704.7392331136,0.17802495271377428,0.6015605593966805,-0.47752294086045327,0.995579361986594,224.24945698584898,15839,False,False,True
-0.10954656578539057,0.55,-0.10954656578539057,0.0,-0.18159610049972613,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or LINEARREG_INTERCEPT_1000,or,MAXINDEX,LINEARREG_INTERCEPT_1000,gross,-0.09804377678091183,932657.6469359272,0.19303872758574758,0.637911357144846,-0.46518331844232386,0.995579361986594,192.98322518585005,13691,False,False,True
-0.12247903819533759,0.45,-0.12247903819533759,0.0,-0.20303434954595845,,AMZN,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or EMA_1000,or,MAXINDEX,EMA_1000,gross,-0.15395896238573534,983539.1359307475,0.18177310397384272,0.6075174633417415,-0.4747575977321821,0.995579361986594,208.25245450681103,14740,False,False,True
-0.12780876633169388,0.45,-0.1278087663316939,0.0,-0.211869476775616,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or LINEARREG_INTERCEPT_200,or,MAXINDEX,LINEARREG_INTERCEPT_200,gross,-0.2014769221374145,699514.8939082728,0.1712921204078869,0.5919032962769515,-0.4897838918360192,0.9986007729429544,234.78799644103051,16241,False,False,True
-0.13928724357503192,0.5,-0.13928724357503192,0.0,-0.23089742796806698,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or TRIMA_1000,or,MAXINDEX,TRIMA_1000,gross,-0.12650567499941692,973932.9125746513,0.185937677817295,0.612832052563185,-0.4644672107331198,0.995579361986594,210.04281777292323,14863,False,False,True
-0.16050330735133989,0.4,-0.16050330735133986,0.0,-0.2660674437701035,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or KAMA_1000,or,MAXINDEX,KAMA_1000,gross,-0.17295123585620206,1037279.0015861769,0.178682525849978,0.5911540546858103,-0.49153962780569777,0.9955715606822378,281.58543803436044,19779,False,False,True
-0.19030746239571603,0.4,-0.190307462395716,0.0,-0.31547399792307496,,PG,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or HT_DCPHASE,or,MAXINDEX,HT_DCPHASE,gross,-0.07718599299816559,997679.1859687906,0.18534444335979616,0.6088325578417202,-0.4757032497058586,0.9991161458218359,459.3576746604648,31606,False,False,True
-0.23821258296783446,0.4,-0.23821258296783446,0.0,-0.3948866479454282,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX or TRIMA_200,or,MAXINDEX,TRIMA_200,gross,-0.16910722097249903,683352.8205392067,0.163565468018909,0.5717396682308173,-0.496647557301502,0.9986007729429544,273.12848401858673,18875,False,False,True
-0.24535566507239226,0.35,-0.24535566507239226,0.0,-0.406727784602129,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX gate DEMA_1000,gate,MAXINDEX,DEMA_1000,gross,-0.202086038084428,934519.5041884911,0.18875540141698371,0.6793815599892621,-0.4210835893088768,0.8117008414509403,219.1039361879587,30105,False,False,True
